EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105113,19560418,    0,    0
105113,19560419,   90,    0
105113,19560420,   87,    0
105113,19560421,    0,    0
105113,19560422,    0,    0
105113,19560423,   52,    0
105113,19560424,   35,    0
105113,19560425,   72,    0
105113,19560426,  115,    0
105113,19560427,   78,    0
105113,19560428,   44,    0
105113,19560429,   98,    0
105113,19560430,   29,    0
105113,19560501,    0,    0
105113,19560502,   79,    0
105113,19560503,  117,    0
105113,19560504,  127,    0
105113,19560505,  128,    0
105113,19560506,  130,    0
105113,19560507,  135,    0
105113,19560508,  132,    0
105113,19560509,  135,    0
105113,19560510,    0,    0
105113,19560511,  123,    0
105113,19560512,    7,    0
105113,19560513,  132,    0
105113,19560514,  126,    0
105113,19560515,  135,    0
105113,19560516,  134,    0
105113,19560517,   70,    0
105113,19560518,   82,    0
105113,19560519,    0,    0
105113,19560520,   77,    0
105113,19560521,  130,    0
105113,19560522,   31,    0
105113,19560523,   88,    0
105113,19560524,   68,    0
105113,19560525,   21,    0
105113,19560526,   64,    0
105113,19560527,   80,    0
105113,19560528,   84,    0
105113,19560529,  136,    0
105113,19560530,  136,    0
105113,19560531,   91,    0
105113,19560601,   17,    0
105113,19560602,  125,    0
105113,19560603,  132,    0
105113,19560604,  125,    0
105113,19560605,  123,    0
105113,19560606,   53,    0
105113,19560607,    0,    0
105113,19560608,   70,    0
105113,19560609,    0,    0
105113,19560610,  132,    0
105113,19560611,   44,    0
105113,19560612,    0,    0
105113,19560613,   76,    0
105113,19560614,   23,    0
105113,19560615,   49,    0
105113,19560616,   70,    0
105113,19560617,    1,    0
105113,19560618,   11,    0
105113,19560619,  122,    0
105113,19560620,   34,    0
105113,19560621,  135,    0
105113,19560622,  111,    0
105113,19560623,  129,    0
105113,19560624,   63,    0
105113,19560625,  106,    0
105113,19560626,  113,    0
105113,19560627,  119,    0
105113,19560628,  141,    0
105113,19560629,  143,    0
105113,19560630,  144,    0
105113,19560701,   23,    0
105113,19560702,   14,    0
105113,19560703,   89,    0
105113,19560704,  132,    0
105113,19560705,  146,    0
105113,19560706,  125,    0
105113,19560707,  146,    0
105113,19560708,  105,    0
105113,19560709,  100,    0
105113,19560710,   60,    0
105113,19560711,    6,    0
105113,19560712,  101,    0
105113,19560713,   84,    0
105113,19560714,   38,    0
105113,19560715,   87,    0
105113,19560716,   22,    0
105113,19560717,  127,    0
105113,19560718,  102,    0
105113,19560719,   31,    0
105113,19560720,   55,    0
105113,19560721,   38,    0
105113,19560722,  108,    0
105113,19560723,  128,    0
105113,19560724,  140,    0
105113,19560725,  138,    0
105113,19560726,  139,    0
105113,19560727,  113,    0
105113,19560728,   57,    0
105113,19560729,   52,    0
105113,19560730,  109,    0
105113,19560731,  135,    0
105113,19560801,  103,    0
105113,19560802,   65,    0
105113,19560803,   57,    0
105113,19560804,   55,    0
105113,19560805,  111,    0
105113,19560806,    8,    0
105113,19560807,    1,    0
105113,19560808,   80,    0
105113,19560809,   91,    0
105113,19560810,  109,    0
105113,19560811,   15,    0
105113,19560812,  106,    0
105113,19560813,  123,    0
105113,19560814,    0,    0
105113,19560815,  128,    0
105113,19560816,  132,    0
105113,19560817,   90,    0
105113,19560818,   30,    0
105113,19560819,   93,    0
105113,19560820,   13,    0
105113,19560821,   89,    0
105113,19560822,    6,    0
105113,19560823,   14,    0
105113,19560824,    7,    0
105113,19560825,    0,    0
105113,19560826,   41,    0
105113,19560827,   18,    0
105113,19560828,   32,    0
105113,19560829,   71,    0
105113,19560830,   67,    0
105113,19560831,   64,    0
105113,19560901,   50,    0
105113,19560902,    0,    0
105113,19560903,   90,    0
105113,19560904,   73,    0
105113,19560905,   97,    0
105113,19560906,   75,    0
105113,19560907,   97,    0
105113,19560908,  120,    0
105113,19560909,   64,    0
105113,19560910,   80,    0
105113,19560911,  102,    0
105113,19560912,   84,    0
105113,19560913,   70,    0
105113,19560914,   85,    0
105113,19560915,  100,    0
105113,19560916,  107,    0
105113,19560917,   98,    0
105113,19560918,    8,    0
105113,19560919,   84,    0
105113,19560920,   98,    0
105113,19560921,   94,    0
105113,19560922,   74,    0
105113,19560923,  104,    0
105113,19560924,   97,    0
105113,19560925,    7,    0
105113,19560926,   44,    0
105113,19560927,   53,    0
105113,19560928,   80,    0
105113,19560929,  105,    0
105113,19560930,   85,    0
105113,19561001,   82,    0
105113,19561002,   59,    0
105113,19561003,    0,    0
105113,19561004,   62,    0
105113,19561005,    9,    0
105113,19561006,    9,    0
105113,19561007,   16,    0
105113,19561008,   49,    0
105113,19561009,   70,    0
105113,19561010,   67,    0
105113,19561011,   87,    0
105113,19561012,   78,    0
105113,19561013,   75,    0
105113,19561014,   54,    0
105113,19561015,   23,    0
105113,19561016,    9,    0
105113,19561017,    0,    0
105113,19561018,    0,    0
105113,19561019,   48,    0
105113,19561020,   76,    0
105113,19561021,   58,    0
105113,19561022,   54,    0
105113,19561023,   32,    0
105113,19561024,    0,    0
105113,19561025,    0,    0
105113,19561026,    0,    0
105113,19561027,    0,    0
105113,19561028,   19,    0
105113,19561029,    0,    0
105113,19561030,    0,    0
105113,19561031,   77,    0
105113,19561101,    1,    0
105113,19561102,    0,    0
105113,19561103,   20,    0
105113,19561104,   10,    0
105113,19561105,    4,    0
105113,19561106,   82,    0
105113,19561107,   74,    0
105113,19561108,   76,    0
105113,19561109,   34,    0
105113,19561110,   10,    0
105113,19561111,    6,    0
105113,19561112,    0,    0
105113,19561113,    0,    0
105113,19561114,    0,    0
105113,19561115,    0,    0
105113,19561116,    0,    0
105113,19561117,   29,    0
105113,19561118,    0,    0
105113,19561119,    0,    0
105113,19561120,    0,    0
105113,19561121,    0,    0
105113,19561122,    0,    0
105113,19561123,    0,    0
105113,19561124,    0,    0
105113,19561125,    0,    0
105113,19561126,    0,    0
105113,19561127,   25,    0
105113,19561128,    9,    0
105113,19561129,   26,    0
105113,19561130,   51,    0
105113,19561201,   15,    0
105113,19561202,   66,    0
105113,19561203,    7,    0
105113,19561204,   70,    0
105113,19561205,    0,    0
105113,19561206,   55,    0
105113,19561207,   15,    0
105113,19561208,   16,    0
105113,19561209,   44,    0
105113,19561210,    0,    0
105113,19561211,    3,    0
105113,19561212,    4,    0
105113,19561213,    6,    0
105113,19561214,   57,    0
105113,19561215,   62,    0
105113,19561216,   39,    0
105113,19561217,   70,    0
105113,19561218,   56,    0
105113,19561219,    0,    0
105113,19561220,    5,    0
105113,19561221,    0,    0
105113,19561222,    0,    0
105113,19561223,   55,    0
105113,19561224,   50,    0
105113,19561225,   19,    0
105113,19561226,   11,    0
105113,19561227,    0,    0
105113,19561228,   41,    0
105113,19561229,    0,    0
105113,19561230,    0,    0
105113,19561231,    0,    0
105113,19570101,    0,    0
105113,19570102,    0,    0
105113,19570103,   30,    0
105113,19570104,   26,    0
105113,19570105,    1,    0
105113,19570106,   25,    0
105113,19570107,   66,    0
105113,19570108,    1,    0
105113,19570109,    0,    0
105113,19570110,   11,    0
105113,19570111,   68,    0
105113,19570112,   26,    0
105113,19570113,    0,    0
105113,19570114,   15,    0
105113,19570115,    7,    0
105113,19570116,    0,    0
105113,19570117,    0,    0
105113,19570118,    6,    0
105113,19570119,    0,    0
105113,19570120,    0,    0
105113,19570121,    0,    0
105113,19570122,    0,    0
105113,19570123,    0,    0
105113,19570124,    8,    0
105113,19570125,   18,    0
105113,19570126,    0,    0
105113,19570127,   17,    0
105113,19570128,   79,    0
105113,19570129,   79,    0
105113,19570130,   80,    0
105113,19570131,   42,    0
105113,19570201,    6,    0
105113,19570202,   80,    0
105113,19570203,    3,    0
105113,19570204,   62,    0
105113,19570205,   58,    0
105113,19570206,    0,    0
105113,19570207,   12,    0
105113,19570208,    0,    0
105113,19570209,   73,    0
105113,19570210,    8,    0
105113,19570211,   44,    0
105113,19570212,   20,    0
105113,19570213,    0,    0
105113,19570214,    8,    0
105113,19570215,    9,    0
105113,19570216,   24,    0
105113,19570217,   53,    0
105113,19570218,    0,    0
105113,19570219,   72,    0
105113,19570220,    0,    0
105113,19570221,   89,    0
105113,19570222,    2,    0
105113,19570223,    0,    0
105113,19570224,    0,    0
105113,19570225,   23,    0
105113,19570226,   93,    0
105113,19570227,   63,    0
105113,19570228,   85,    0
105113,19570301,   88,    0
105113,19570302,  100,    0
105113,19570303,  100,    0
105113,19570304,  101,    0
105113,19570305,   66,    0
105113,19570306,    0,    0
105113,19570307,   43,    0
105113,19570308,   23,    0
105113,19570309,   94,    0
105113,19570310,   37,    0
105113,19570311,   25,    0
105113,19570312,   47,    0
105113,19570313,  105,    0
105113,19570314,  101,    0
105113,19570315,  102,    0
105113,19570316,  106,    0
105113,19570317,   98,    0
105113,19570318,   42,    0
105113,19570319,  112,    0
105113,19570320,   63,    0
105113,19570321,  105,    0
105113,19570322,    5,    0
105113,19570323,    9,    0
105113,19570324,   62,    0
105113,19570325,  108,    0
105113,19570326,  105,    0
105113,19570327,   36,    0
105113,19570328,   43,    0
105113,19570329,   49,    0
105113,19570330,  102,    0
105113,19570331,  109,    0
105113,19570401,   43,    0
105113,19570402,   75,    0
105113,19570403,   83,    0
105113,19570404,  103,    0
105113,19570405,   49,    0
105113,19570406,   26,    0
105113,19570407,   26,    0
105113,19570408,  100,    0
105113,19570409,    4,    0
105113,19570410,    0,    0
105113,19570411,    0,    0
105113,19570412,   88,    0
105113,19570413,  101,    0
105113,19570414,  112,    0
105113,19570415,  126,    0
105113,19570416,  127,    0
105113,19570417,  102,    0
105113,19570418,   53,    0
105113,19570419,   17,    0
105113,19570420,   83,    0
105113,19570421,  128,    0
105113,19570422,  123,    0
105113,19570423,   84,    0
105113,19570424,  100,    0
105113,19570425,   12,    0
105113,19570426,   67,    0
105113,19570427,   26,    0
105113,19570428,  129,    0
105113,19570429,   20,    0
105113,19570430,   69,    0
105113,19570501,   28,    0
105113,19570502,    0,    0
105113,19570503,  130,    0
105113,19570504,  127,    0
105113,19570505,  126,    0
105113,19570506,   99,    0
105113,19570507,  116,    0
105113,19570508,  114,    0
105113,19570509,   67,    0
105113,19570510,   73,    0
105113,19570511,   56,    0
105113,19570512,   88,    0
105113,19570513,   69,    0
105113,19570514,  126,    0
105113,19570515,  131,    0
105113,19570516,    3,    0
105113,19570517,   99,    0
105113,19570518,  130,    0
105113,19570519,    9,    0
105113,19570520,   39,    0
105113,19570521,   96,    0
105113,19570522,  133,    0
105113,19570523,   79,    0
105113,19570524,  112,    0
105113,19570525,   46,    0
105113,19570526,    0,    0
105113,19570527,    0,    0
105113,19570528,    0,    0
105113,19570529,   76,    0
105113,19570530,   23,    0
105113,19570531,   53,    0
105113,19570601,   95,    0
105113,19570602,   99,    0
105113,19570603,   34,    0
105113,19570604,   35,    0
105113,19570605,    8,    0
105113,19570606,  106,    0
105113,19570607,   41,    0
105113,19570608,   15,    0
105113,19570609,   32,    0
105113,19570610,    3,    0
105113,19570611,    4,    0
105113,19570612,   28,    0
105113,19570613,   57,    0
105113,19570614,   59,    0
105113,19570615,   90,    0
105113,19570616,   22,    0
105113,19570617,  113,    0
105113,19570618,  125,    0
105113,19570619,  125,    0
105113,19570620,   95,    0
105113,19570621,  123,    0
105113,19570622,  106,    0
105113,19570623,    6,    0
105113,19570624,   21,    0
105113,19570625,   89,    0
105113,19570626,  130,    0
105113,19570627,  145,    0
105113,19570628,  146,    0
105113,19570629,  146,    0
105113,19570630,  142,    0
105113,19570701,  118,    0
105113,19570702,  137,    0
105113,19570703,  141,    0
105113,19570704,  141,    0
105113,19570705,  137,    0
105113,19570706,  137,    0
105113,19570707,  140,    0
105113,19570708,  115,    0
105113,19570709,  114,    0
105113,19570710,   17,    0
105113,19570711,  114,    0
105113,19570712,   99,    0
105113,19570713,  128,    0
105113,19570714,   68,    0
105113,19570715,   65,    0
105113,19570716,   70,    0
105113,19570717,   30,    0
105113,19570718,   86,    0
105113,19570719,   71,    0
105113,19570720,   48,    0
105113,19570721,   38,    0
105113,19570722,   12,    0
105113,19570723,   52,    0
105113,19570724,  103,    0
105113,19570725,  119,    0
105113,19570726,   54,    0
105113,19570727,   15,    0
105113,19570728,   65,    0
105113,19570729,  107,    0
105113,19570730,  133,    0
105113,19570731,  132,    0
105113,19570801,  131,    0
105113,19570802,  134,    0
105113,19570803,  116,    0
105113,19570804,  114,    0
105113,19570805,  114,    0
105113,19570806,   72,    0
105113,19570807,   96,    0
105113,19570808,   95,    0
105113,19570809,   63,    0
105113,19570810,  119,    0
105113,19570811,   40,    0
105113,19570812,   40,    0
105113,19570813,    3,    0
105113,19570814,  120,    0
105113,19570815,   24,    0
105113,19570816,   75,    0
105113,19570817,  112,    0
105113,19570818,   39,    0
105113,19570819,   64,    0
105113,19570820,  101,    0
105113,19570821,  107,    0
105113,19570822,   97,    0
105113,19570823,   50,    0
105113,19570824,   59,    0
105113,19570825,  115,    0
105113,19570826,  119,    0
105113,19570827,   53,    0
105113,19570828,   75,    0
105113,19570829,   97,    0
105113,19570830,   88,    0
105113,19570831,  118,    0
105113,19570901,   95,    0
105113,19570902,   57,    0
105113,19570903,   45,    0
105113,19570904,  116,    0
105113,19570905,  113,    0
105113,19570906,  112,    0
105113,19570907,  108,    0
105113,19570908,  111,    0
105113,19570909,   85,    0
105113,19570910,   76,    0
105113,19570911,    0,    0
105113,19570912,   98,    0
105113,19570913,   12,    0
105113,19570914,   27,    0
105113,19570915,   44,    0
105113,19570916,   92,    0
105113,19570917,  114,    0
105113,19570918,  110,    0
105113,19570919,  108,    0
105113,19570920,  106,    0
105113,19570921,   21,    0
105113,19570922,   32,    0
105113,19570923,   24,    0
105113,19570924,   22,    0
105113,19570925,   93,    0
105113,19570926,   22,    0
105113,19570927,   87,    0
105113,19570928,  100,    0
105113,19570929,  106,    0
105113,19570930,    0,    0
105113,19571001,   31,    0
105113,19571002,   31,    0
105113,19571003,   83,    0
105113,19571004,   87,    0
105113,19571005,   50,    0
105113,19571006,   95,    0
105113,19571007,   51,    0
105113,19571008,   37,    0
105113,19571009,   34,    0
105113,19571010,   41,    0
105113,19571011,   19,    0
105113,19571012,   67,    0
105113,19571013,   34,    0
105113,19571014,   52,    0
105113,19571015,    0,    0
105113,19571016,   35,    0
105113,19571017,   49,    0
105113,19571018,   88,    0
105113,19571019,   26,    0
105113,19571020,   52,    0
105113,19571021,   95,    0
105113,19571022,    4,    0
105113,19571023,   76,    0
105113,19571024,   88,    0
105113,19571025,   81,    0
105113,19571026,   86,    0
105113,19571027,   73,    0
105113,19571028,   85,    0
105113,19571029,   84,    0
105113,19571030,   75,    0
105113,19571031,   42,    0
105113,19571101,   32,    0
105113,19571102,   81,    0
105113,19571103,   73,    0
105113,19571104,   46,    0
105113,19571105,    0,    0
105113,19571106,    0,    0
105113,19571107,    7,    0
105113,19571108,   20,    0
105113,19571109,    0,    0
105113,19571110,    0,    0
105113,19571111,    0,    0
105113,19571112,    0,    0
105113,19571113,   24,    0
105113,19571114,    0,    0
105113,19571115,    0,    0
105113,19571116,    0,    0
105113,19571117,   17,    0
105113,19571118,    4,    0
105113,19571119,    0,    0
105113,19571120,    0,    0
105113,19571121,    0,    0
105113,19571122,    0,    0
105113,19571123,    0,    0
105113,19571124,    0,    0
105113,19571125,    0,    0
105113,19571126,    0,    0
105113,19571127,    0,    0
105113,19571128,    0,    0
105113,19571129,   25,    0
105113,19571130,    3,    0
105113,19571201,    8,    0
105113,19571202,   26,    0
105113,19571203,    0,    0
105113,19571204,   59,    0
105113,19571205,    0,    0
105113,19571206,    0,    0
105113,19571207,   39,    0
105113,19571208,    1,    0
105113,19571209,    3,    0
105113,19571210,   27,    0
105113,19571211,    0,    0
105113,19571212,    3,    0
105113,19571213,    0,    0
105113,19571214,    0,    0
105113,19571215,    0,    0
105113,19571216,    0,    0
105113,19571217,    0,    0
105113,19571218,   38,    0
105113,19571219,   14,    0
105113,19571220,   13,    0
105113,19571221,    0,    0
105113,19571222,   26,    0
105113,19571223,   38,    0
105113,19571224,    0,    0
105113,19571225,   10,    0
105113,19571226,   65,    0
105113,19571227,    0,    0
105113,19571228,    0,    0
105113,19571229,    0,    0
105113,19571230,    0,    0
105113,19571231,   10,    0
105113,19580101,   67,    0
105113,19580102,    0,    0
105113,19580103,   24,    0
105113,19580104,    0,    0
105113,19580105,    0,    0
105113,19580106,    0,    0
105113,19580107,    8,    0
105113,19580108,   13,    0
105113,19580109,    0,    0
105113,19580110,   38,    0
105113,19580111,    5,    0
105113,19580112,    0,    0
105113,19580113,    1,    0
105113,19580114,    5,    0
105113,19580115,    0,    0
105113,19580116,    0,    0
105113,19580117,    0,    0
105113,19580118,    0,    0
105113,19580119,    2,    0
105113,19580120,    0,    0
105113,19580121,   68,    0
105113,19580122,    0,    0
105113,19580123,    8,    0
105113,19580124,   16,    0
105113,19580125,   26,    0
105113,19580126,    0,    0
105113,19580127,   18,    0
105113,19580128,    0,    0
105113,19580129,    0,    0
105113,19580130,    0,    0
105113,19580131,    0,    0
105113,19580201,    0,    0
105113,19580202,    0,    0
105113,19580203,   29,    0
105113,19580204,   47,    0
105113,19580205,   83,    0
105113,19580206,    0,    0
105113,19580207,    0,    0
105113,19580208,   10,    0
105113,19580209,   55,    0
105113,19580210,   61,    0
105113,19580211,    0,    0
105113,19580212,   37,    0
105113,19580213,   59,    0
105113,19580214,   55,    0
105113,19580215,   67,    0
105113,19580216,   36,    0
105113,19580217,    0,    0
105113,19580218,   44,    0
105113,19580219,   59,    0
105113,19580220,    0,    0
105113,19580221,    0,    0
105113,19580222,    0,    0
105113,19580223,    2,    0
105113,19580224,    0,    0
105113,19580225,   17,    0
105113,19580226,   39,    0
105113,19580227,   24,    0
105113,19580228,   87,    0
105113,19580301,   35,    0
105113,19580302,   88,    0
105113,19580303,   71,    0
105113,19580304,   38,    0
105113,19580305,  101,    0
105113,19580306,   59,    0
105113,19580307,   79,    0
105113,19580308,   74,    0
105113,19580309,   18,    0
105113,19580310,   64,    0
105113,19580311,    0,    0
105113,19580312,   47,    0
105113,19580313,    0,    0
105113,19580314,    0,    0
105113,19580315,   55,    0
105113,19580316,   84,    0
105113,19580317,    0,    0
105113,19580318,    7,    0
105113,19580319,    9,    0
105113,19580320,   27,    0
105113,19580321,   87,    0
105113,19580322,   82,    0
105113,19580323,   97,    0
105113,19580324,    3,    0
105113,19580325,   10,    0
105113,19580326,   38,    0
105113,19580327,    8,    0
105113,19580328,   26,    0
105113,19580329,   62,    0
105113,19580330,   67,    0
105113,19580331,  111,    0
105113,19580401,    0,    0
105113,19580402,   87,    0
105113,19580403,   14,    0
105113,19580404,   53,    0
105113,19580405,   39,    0
105113,19580406,   12,    0
105113,19580407,    8,    0
105113,19580408,    7,    0
105113,19580409,   55,    0
105113,19580410,   12,    0
105113,19580411,   62,    0
105113,19580412,    4,    0
105113,19580413,    7,    0
105113,19580414,   45,    0
105113,19580415,    4,    0
105113,19580416,    0,    0
105113,19580417,   47,    0
105113,19580418,   90,    0
105113,19580419,  124,    0
105113,19580420,  127,    0
105113,19580421,  126,    0
105113,19580422,  129,    0
105113,19580423,   62,    0
105113,19580424,  130,    0
105113,19580425,   52,    0
105113,19580426,   71,    0
105113,19580427,   29,    0
105113,19580428,   76,    0
105113,19580429,   79,    0
105113,19580430,  120,    0
105113,19580501,  121,    0
105113,19580502,   95,    0
105113,19580503,  101,    0
105113,19580504,  121,    0
105113,19580505,   46,    0
105113,19580506,   77,    0
105113,19580507,  129,    0
105113,19580508,   62,    0
105113,19580509,   84,    0
105113,19580510,   87,    0
105113,19580511,   61,    0
105113,19580512,    0,    0
105113,19580513,   42,    0
105113,19580514,   28,    0
105113,19580515,   23,    0
105113,19580516,    4,    0
105113,19580517,  104,    0
105113,19580518,   81,    0
105113,19580519,  140,    0
105113,19580520,  125,    0
105113,19580521,    0,    0
105113,19580522,   27,    0
105113,19580523,  125,    0
105113,19580524,   88,    0
105113,19580525,   88,    0
105113,19580526,   17,    0
105113,19580527,   11,    0
105113,19580528,   68,    0
105113,19580529,   98,    0
105113,19580530,   74,    0
105113,19580531,  120,    0
105113,19580601,  129,    0
105113,19580602,  105,    0
105113,19580603,   18,    0
105113,19580604,  137,    0
105113,19580605,  146,    0
105113,19580606,   27,    0
105113,19580607,   82,    0
105113,19580608,  125,    0
105113,19580609,   82,    0
105113,19580610,    0,    0
105113,19580611,   18,    0
105113,19580612,  129,    0
105113,19580613,  112,    0
105113,19580614,  138,    0
105113,19580615,  143,    0
105113,19580616,  139,    0
105113,19580617,  139,    0
105113,19580618,  101,    0
105113,19580619,  116,    0
105113,19580620,    1,    0
105113,19580621,   13,    0
105113,19580622,   60,    0
105113,19580623,  100,    0
105113,19580624,    2,    0
105113,19580625,  132,    0
105113,19580626,    0,    0
105113,19580627,    2,    0
105113,19580628,  113,    0
105113,19580629,  143,    0
105113,19580630,   39,    0
105113,19580701,   61,    0
105113,19580702,   89,    0
105113,19580703,   81,    0
105113,19580704,   58,    0
105113,19580705,   42,    0
105113,19580706,  145,    0
105113,19580707,   31,    0
105113,19580708,  106,    0
105113,19580709,   59,    0
105113,19580710,   95,    0
105113,19580711,  129,    0
105113,19580712,  131,    0
105113,19580713,   70,    0
105113,19580714,  107,    0
105113,19580715,  130,    0
105113,19580716,   24,    0
105113,19580717,  101,    0
105113,19580718,  140,    0
105113,19580719,  131,    0
105113,19580720,   98,    0
105113,19580721,  125,    0
105113,19580722,   37,    0
105113,19580723,   56,    0
105113,19580724,   41,    0
105113,19580725,  136,    0
105113,19580726,   35,    0
105113,19580727,   76,    0
105113,19580728,  112,    0
105113,19580729,   42,    0
105113,19580730,  139,    0
105113,19580731,  131,    0
105113,19580801,  124,    0
105113,19580802,   66,    0
105113,19580803,  112,    0
105113,19580804,  128,    0
105113,19580805,  112,    0
105113,19580806,   98,    0
105113,19580807,   57,    0
105113,19580808,  131,    0
105113,19580809,  135,    0
105113,19580810,  109,    0
105113,19580811,  112,    0
105113,19580812,   72,    0
105113,19580813,  103,    0
105113,19580814,  133,    0
105113,19580815,  133,    0
105113,19580816,   82,    0
105113,19580817,  111,    0
105113,19580818,  102,    0
105113,19580819,   11,    0
105113,19580820,   42,    0
105113,19580821,    0,    0
105113,19580822,   53,    0
105113,19580823,   34,    0
105113,19580824,    4,    0
105113,19580825,   66,    0
105113,19580826,  113,    0
105113,19580827,  125,    0
105113,19580828,  107,    0
105113,19580829,   40,    0
105113,19580830,   81,    0
105113,19580831,   94,    0
105113,19580901,    1,    0
105113,19580902,   73,    0
105113,19580903,  107,    0
105113,19580904,  108,    0
105113,19580905,   62,    0
105113,19580906,  110,    0
105113,19580907,   97,    0
105113,19580908,   89,    0
105113,19580909,  117,    0
105113,19580910,   81,    0
105113,19580911,   79,    0
105113,19580912,   79,    0
105113,19580913,  105,    0
105113,19580914,   95,    0
105113,19580915,   92,    0
105113,19580916,    0,    0
105113,19580917,    1,    0
105113,19580918,    0,    0
105113,19580919,   82,    0
105113,19580920,   42,    0
105113,19580921,   10,    0
105113,19580922,   17,    0
105113,19580923,  112,    0
105113,19580924,  102,    0
105113,19580925,   54,    0
105113,19580926,   97,    0
105113,19580927,  100,    0
105113,19580928,  104,    0
105113,19580929,   80,    0
105113,19580930,    0,    0
105113,19581001,   19,    0
105113,19581002,   73,    0
105113,19581003,   86,    0
105113,19581004,    0,    0
105113,19581005,   83,    0
105113,19581006,    0,    0
105113,19581007,    0,    0
105113,19581008,   52,    0
105113,19581009,   78,    0
105113,19581010,   22,    0
105113,19581011,   38,    0
105113,19581012,    6,    0
105113,19581013,   41,    0
105113,19581014,    0,    0
105113,19581015,   40,    0
105113,19581016,   17,    0
105113,19581017,   12,    0
105113,19581018,   54,    0
105113,19581019,   54,    0
105113,19581020,    0,    0
105113,19581021,    0,    0
105113,19581022,   76,    0
105113,19581023,   62,    0
105113,19581024,   63,    0
105113,19581025,    0,    0
105113,19581026,    0,    0
105113,19581027,    0,    0
105113,19581028,    0,    0
105113,19581029,   20,    0
105113,19581030,   40,    0
105113,19581031,    0,    0
105113,19581101,   43,    0
105113,19581102,   30,    0
105113,19581103,    2,    0
105113,19581104,    0,    0
105113,19581105,   11,    0
105113,19581106,   12,    0
105113,19581107,    0,    0
105113,19581108,    1,    0
105113,19581109,    0,    0
105113,19581110,    0,    0
105113,19581111,    5,    0
105113,19581112,    0,    0
105113,19581113,    0,    0
105113,19581114,    1,    0
105113,19581115,    0,    0
105113,19581116,   39,    0
105113,19581117,   27,    0
105113,19581118,   34,    0
105113,19581119,   20,    0
105113,19581120,    0,    0
105113,19581121,    0,    0
105113,19581122,    0,    0
105113,19581123,    0,    0
105113,19581124,    0,    0
105113,19581125,    0,    0
105113,19581126,    0,    0
105113,19581127,    0,    0
105113,19581128,    0,    0
105113,19581129,    0,    0
105113,19581130,    0,    0
105113,19581201,    0,    0
105113,19581202,    0,    0
105113,19581203,    0,    0
105113,19581204,    0,    0
105113,19581205,    0,    0
105113,19581206,    2,    0
105113,19581207,    0,    0
105113,19581208,    1,    0
105113,19581209,    0,    0
105113,19581210,   20,    0
105113,19581211,    0,    0
105113,19581212,    0,    0
105113,19581213,    0,    0
105113,19581214,   36,    0
105113,19581215,    8,    0
105113,19581216,    1,    0
105113,19581217,    0,    0
105113,19581218,   65,    0
105113,19581219,    0,    0
105113,19581220,   12,    0
105113,19581221,   14,    0
105113,19581222,    0,    0
105113,19581223,   10,    0
105113,19581224,    0,    0
105113,19581225,   26,    0
105113,19581226,    0,    0
105113,19581227,    0,    0
105113,19581228,    0,    0
105113,19581229,   28,    0
105113,19581230,   55,    0
105113,19581231,   62,    0
105113,19590101,    3,    0
105113,19590102,   38,    0
105113,19590103,    8,    0
105113,19590104,   11,    0
105113,19590105,   50,    0
105113,19590106,    0,    0
105113,19590107,    0,    0
105113,19590108,   13,    0
105113,19590109,   41,    0
105113,19590110,   57,    0
105113,19590111,   46,    0
105113,19590112,   21,    0
105113,19590113,   25,    0
105113,19590114,    0,    0
105113,19590115,    7,    0
105113,19590116,   35,    0
105113,19590117,   77,    0
105113,19590118,   57,    0
105113,19590119,    0,    0
105113,19590120,    0,    0
105113,19590121,   41,    0
105113,19590122,   42,    0
105113,19590123,   46,    0
105113,19590124,    0,    0
105113,19590125,   64,    0
105113,19590126,   69,    0
105113,19590127,   68,    0
105113,19590128,   72,    0
105113,19590129,    0,    0
105113,19590130,    0,    0
105113,19590131,    0,    0
105113,19590201,    7,    0
105113,19590202,   16,    0
105113,19590203,   15,    0
105113,19590204,    0,    0
105113,19590205,   74,    0
105113,19590206,   77,    0
105113,19590207,   77,    0
105113,19590208,   69,    0
105113,19590209,   62,    0
105113,19590210,   72,    0
105113,19590211,   55,    0
105113,19590212,   23,    0
105113,19590213,    3,    0
105113,19590214,   16,    0
105113,19590215,   31,    0
105113,19590216,   37,    0
105113,19590217,   83,    0
105113,19590218,   86,    0
105113,19590219,   87,    0
105113,19590220,   90,    0
105113,19590221,   64,    0
105113,19590222,   58,    0
105113,19590223,   69,    0
105113,19590224,   88,    0
105113,19590225,   89,    0
