EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105115 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
105115,20030924,10248,    0
105115,20030925,10267,    0
105115,20030926,10225,    0
105115,20030927,10183,    0
105115,20030928,10143,    0
105115,20030929,10153,    0
105115,20030930,10142,    0
105115,20031001,10116,    0
105115,20031002,10139,    0
105115,20031003,10125,    0
105115,20031004,10101,    0
105115,20031005,10121,    0
105115,20031006,10205,    0
105115,20031007,10161,    0
105115,20031008,10219,    0
105115,20031009,10224,    0
105115,20031010,10236,    0
105115,20031011,10242,    0
105115,20031012,10235,    0
105115,20031013,10211,    0
105115,20031014,10214,    0
105115,20031015,10237,    0
105115,20031016,10240,    0
105115,20031017,10213,    0
105115,20031018,10142,    0
105115,20031019,10084,    0
105115,20031020, 9996,    0
105115,20031021,10112,    0
105115,20031022,10114,    0
105115,20031023,10079,    0
105115,20031024,10174,    0
105115,20031025,10253,    0
105115,20031026,10175,    0
105115,20031027,10189,    0
105115,20031028,10187,    0
105115,20031029,10057,    0
105115,20031030, 9990,    0
105115,20031031, 9876,    0
105115,20031101, 9998,    0
105115,20031102,10127,    0
105115,20031103,10229,    0
105115,20031104,10312,    0
105115,20031105,10321,    0
105115,20031106,10299,    0
105115,20031107,10219,    0
105115,20031108,10212,    0
105115,20031109,10267,    0
105115,20031110,10240,    0
105115,20031111,10243,    0
105115,20031112,10236,    0
105115,20031113,10278,    0
105115,20031114,10257,    0
105115,20031115,10195,    0
105115,20031116,10160,    0
105115,20031117,10278,    0
105115,20031118,10314,    0
105115,20031119,10285,    0
105115,20031120,10233,    0
105115,20031121,10184,    0
105115,20031122,10146,    0
105115,20031123,10108,    0
105115,20031124,10098,    0
105115,20031125,10132,    0
105115,20031126,10068,    0
105115,20031127,10011,    0
105115,20031128,10129,    0
105115,20031129,10170,    0
105115,20031130,10129,    0
105115,20031201,10072,    0
105115,20031202,10142,    0
105115,20031203,10181,    0
105115,20031204,10221,    0
105115,20031205,10285,    0
105115,20031206,10235,    0
105115,20031207,10226,    0
105115,20031208,10268,    0
105115,20031209,10200,    0
105115,20031210,10189,    0
105115,20031211,10230,    0
105115,20031212,10263,    0
105115,20031213,10259,    0
105115,20031214,10205,    0
105115,20031215,10257,    0
105115,20031216,10301,    0
105115,20031217,10291,    0
105115,20031218,10267,    0
105115,20031219,10261,    0
105115,20031220,10247,    0
105115,20031221,10164,    0
105115,20031222,10210,    0
105115,20031223,10304,    0
105115,20031224,10328,    0
105115,20031225,10324,    0
105115,20031226,10225,    0
105115,20031227,10119,    0
105115,20031228,10056,    0
105115,20031229,10122,    0
105115,20031230,10134,    0
105115,20031231,10183,    0
105115,20040101,10145,    0
105115,20040102,10118,    0
105115,20040103,10199,    0
105115,20040104,10229,    0
105115,20040105,10264,    0
105115,20040106,10256,    0
105115,20040107,10231,    0
105115,20040108,10167,    0
105115,20040109,10144,    0
105115,20040110,10208,    0
105115,20040111,10188,    0
105115,20040112,10131,    0
105115,20040113,10048,    0
105115,20040114,10086,    0
105115,20040115,10162,    0
105115,20040116,10102,    0
105115,20040117,10051,    0
105115,20040118,10117,    0
105115,20040119,10226,    0
105115,20040120,10162,    0
105115,20040121,10184,    0
105115,20040122,10223,    0
105115,20040123,10194,    0
105115,20040124,10193,    0
105115,20040125,10175,    0
105115,20040126,10038,    0
105115,20040127,10044,    0
105115,20040128,10083,    0
105115,20040129,10141,    0
105115,20040130,10242,    0
105115,20040131,10218,    0
105115,20040201,10291,    0
105115,20040202,10327,    0
105115,20040203,10360,    0
105115,20040204,10375,    0
105115,20040205,10359,    0
105115,20040206,10294,    0
105115,20040207,10262,    0
105115,20040208,10280,    0
105115,20040209,10336,    0
105115,20040210,10347,    0
105115,20040211,10273,    0
105115,20040212,10296,    0
105115,20040213,10319,    0
105115,20040214,10273,    0
105115,20040215,10247,    0
105115,20040216,10251,    0
105115,20040217,10272,    0
105115,20040218,10201,    0
105115,20040219,10104,    0
105115,20040220,10165,    0
105115,20040221,10084,    0
105115,20040222,10053,    0
105115,20040223,10109,    0
105115,20040224,10182,    0
105115,20040225,10120,    0
105115,20040226,10040,    0
105115,20040227,10013,    0
105115,20040228,10050,    0
105115,20040229,10138,    0
105115,20040301,10231,    0
105115,20040302,10312,    0
105115,20040303,10322,    0
105115,20040304,10263,    0
105115,20040305,10198,    0
105115,20040306,10200,    0
105115,20040307,10238,    0
105115,20040308,10245,    0
105115,20040309,10250,    0
105115,20040310,10209,    0
105115,20040311,10200,    0
105115,20040312,10177,    0
105115,20040313,10225,    0
105115,20040314,10315,    0
105115,20040315,10354,    0
105115,20040316,10350,    0
105115,20040317,10321,    0
105115,20040318,10273,    0
105115,20040319,10265,    0
105115,20040320,10250,    0
105115,20040321,10190,    0
105115,20040322,10169,    0
105115,20040323,10116,    0
105115,20040324,10124,    0
105115,20040325,10141,    0
105115,20040326,10134,    0
105115,20040327,10142,    0
105115,20040328,10189,    0
105115,20040329,10176,    0
105115,20040330,10141,    0
105115,20040331,10134,    0
105115,20040401,10108,    0
105115,20040402,10128,    0
105115,20040403,10245,    0
105115,20040404,10253,    0
105115,20040405,10213,    0
105115,20040406,10126,    0
105115,20040407,10135,    0
105115,20040408,10147,    0
105115,20040409,10095,    0
105115,20040410,10112,    0
105115,20040411,10165,    0
105115,20040412,10176,    0
105115,20040413,10171,    0
105115,20040414,10186,    0
105115,20040415,10212,    0
105115,20040416,10124,    0
105115,20040417,10070,    0
105115,20040418, 9993,    0
105115,20040419,10028,    0
105115,20040420,10102,    0
105115,20040421,10155,    0
105115,20040422,10146,    0
105115,20040423,10170,    0
105115,20040424,10199,    0
105115,20040425,10196,    0
105115,20040426,10176,    0
105115,20040427,10120,    0
105115,20040428,10083,    0
105115,20040429,10017,    0
105115,20040430, 9997,    0
105115,20040501,10094,    0
105115,20040502,10101,    0
105115,20040503,10047,    0
105115,20040504, 9958,    0
105115,20040505, 9923,    0
105115,20040506, 9987,    0
105115,20040507,10053,    0
105115,20040508,10099,    0
105115,20040509,10119,    0
105115,20040510,10126,    0
105115,20040511,10157,    0
105115,20040512,10118,    0
105115,20040513,10138,    0
105115,20040514,10205,    0
105115,20040515,10238,    0
105115,20040516,10218,    0
105115,20040517,10220,    0
105115,20040518,10231,    0
105115,20040519,10226,    0
105115,20040520,10176,    0
105115,20040521,10143,    0
105115,20040522,10175,    0
105115,20040523,10207,    0
105115,20040524,10220,    0
105115,20040525,10192,    0
105115,20040526,10165,    0
105115,20040527,10189,    0
105115,20040528,10215,    0
105115,20040529,10223,    0
105115,20040530,10212,    0
105115,20040531,10198,    0
105115,20040601,10176,    0
105115,20040602,10197,    0
105115,20040603,10237,    0
105115,20040604,10204,    0
105115,20040605,10167,    0
105115,20040606,10172,    0
105115,20040607,10204,    0
105115,20040608,10220,    0
105115,20040609,10222,    0
105115,20040610,10204,    0
105115,20040611,10201,    0
105115,20040612,10201,    0
105115,20040613,10239,    0
105115,20040614,10227,    0
105115,20040615,10195,    0
105115,20040616,10166,    0
105115,20040617,10147,    0
105115,20040618,10090,    0
105115,20040619,10069,    0
105115,20040620,10097,    0
105115,20040621,10136,    0
105115,20040622,10160,    0
105115,20040623,10150,    0
105115,20040624,10162,    0
105115,20040625,10184,    0
105115,20040626,10207,    0
105115,20040627,10203,    0
105115,20040628,10222,    0
105115,20040629,10225,    0
105115,20040630,10169,    0
105115,20040701,10154,    0
105115,20040702,10180,    0
105115,20040703,10197,    0
105115,20040704,10174,    0
105115,20040705,10180,    0
105115,20040706,10183,    0
105115,20040707,10122,    0
105115,20040708,10117,    0
105115,20040709,10176,    0
105115,20040710,10179,    0
105115,20040711,10157,    0
105115,20040712,10152,    0
105115,20040713,10182,    0
105115,20040714,10207,    0
105115,20040715,10187,    0
105115,20040716,10160,    0
105115,20040717,10166,    0
105115,20040718,10186,    0
105115,20040719,10167,    0
105115,20040720,10153,    0
105115,20040721,10166,    0
105115,20040722,10172,    0
105115,20040723,10194,    0
105115,20040724,10209,    0
105115,20040725,10176,    0
105115,20040726,10158,    0
105115,20040727,10162,    0
105115,20040728,10160,    0
105115,20040729,10147,    0
105115,20040730,10173,    0
105115,20040731,10184,    0
105115,20040801,10156,    0
105115,20040802,10124,    0
105115,20040803,10106,    0
105115,20040804,10101,    0
105115,20040805,10109,    0
105115,20040806,10138,    0
105115,20040807,10120,    0
105115,20040808,10087,    0
105115,20040809,10096,    0
105115,20040810,10106,    0
105115,20040811,10117,    0
105115,20040812,10112,    0
105115,20040813,10152,    0
105115,20040814,10203,    0
105115,20040815,10198,    0
105115,20040816,10137,    0
105115,20040817,10101,    0
105115,20040818,10092,    0
105115,20040819,10136,    0
105115,20040820,10141,    0
105115,20040821,10193,    0
105115,20040822,10208,    0
105115,20040823,10184,    0
105115,20040824,10176,    0
105115,20040825,10157,    0
105115,20040826,10199,    0
105115,20040827,10182,    0
105115,20040828,10160,    0
105115,20040829,10170,    0
105115,20040830,10171,    0
105115,20040831,10175,    0
105115,20040901,10166,    0
105115,20040902,10178,    0
105115,20040903,10227,    0
105115,20040904,10253,    0
105115,20040905,10225,    0
105115,20040906,10212,    0
105115,20040907,10231,    0
105115,20040908,10252,    0
105115,20040909,10238,    0
105115,20040910,10211,    0
105115,20040911,10199,    0
105115,20040912,10205,    0
105115,20040913,10163,    0
105115,20040914,10143,    0
105115,20040915,10198,    0
105115,20040916,10223,    0
105115,20040917,10233,    0
105115,20040918,10199,    0
105115,20040919,10193,    0
105115,20040920,10198,    0
105115,20040921,10228,    0
105115,20040922,10235,    0
105115,20040923,10176,    0
105115,20040924,10148,    0
105115,20040925,10214,    0
105115,20040926,10234,    0
105115,20040927,10240,    0
105115,20040928,10215,    0
105115,20040929,10191,    0
105115,20040930,10202,    0
105115,20041001,10212,    0
105115,20041002,10225,    0
105115,20041003,10233,    0
105115,20041004,10196,    0
105115,20041005,10173,    0
105115,20041006,10187,    0
105115,20041007,10180,    0
105115,20041008,10141,    0
105115,20041009,10114,    0
105115,20041010,10091,    0
105115,20041011,10144,    0
105115,20041012,10178,    0
105115,20041013,10158,    0
105115,20041014,10097,    0
105115,20041015,10045,    0
105115,20041016,10049,    0
105115,20041017,10114,    0
105115,20041018,10146,    0
105115,20041019,10111,    0
105115,20041020,10098,    0
105115,20041021,10155,    0
105115,20041022,10195,    0
105115,20041023,10191,    0
105115,20041024,10156,    0
105115,20041025,10135,    0
105115,20041026,10122,    0
105115,20041027,10066,    0
105115,20041028,10028,    0
105115,20041029,10017,    0
105115,20041030,10092,    0
105115,20041031,10118,    0
105115,20041101,10150,    0
105115,20041102,10165,    0
105115,20041103,10201,    0
105115,20041104,10228,    0
105115,20041105,10253,    0
105115,20041106,10238,    0
105115,20041107,10210,    0
105115,20041108,10172,    0
105115,20041109,10118,    0
105115,20041110,10110,    0
105115,20041111,10161,    0
105115,20041112,10227,    0
105115,20041113,10238,    0
105115,20041114,10244,    0
105115,20041115,10260,    0
105115,20041116,10318,    0
105115,20041117,10333,    0
105115,20041118,10255,    0
105115,20041119,10204,    0
105115,20041120,10282,    0
105115,20041121,10288,    0
105115,20041122,10284,    0
105115,20041123,10289,    0
105115,20041124,10293,    0
105115,20041125,10294,    0
105115,20041126,10290,    0
105115,20041127,10272,    0
105115,20041128,10192,    0
105115,20041129,10125,    0
105115,20041130,10110,    0
105115,20041201,10115,    0
105115,20041202,10128,    0
105115,20041203,10212,    0
105115,20041204,10274,    0
105115,20041205,10292,    0
105115,20041206,10299,    0
105115,20041207,10296,    0
105115,20041208,10286,    0
105115,20041209,10266,    0
105115,20041210,10267,    0
105115,20041211,10287,    0
105115,20041212,10311,    0
105115,20041213,10332,    0
105115,20041214,10328,    0
105115,20041215,10296,    0
105115,20041216,10203,    0
105115,20041217,10110,    0
105115,20041218,10179,    0
105115,20041219,10066,    0
105115,20041220,10172,    0
105115,20041221,10250,    0
105115,20041222,10290,    0
105115,20041223,10247,    0
105115,20041224,10185,    0
105115,20041225,10036,    0
105115,20041226,10009,    0
105115,20041227,10135,    0
105115,20041228,10162,    0
105115,20041229,10274,    0
105115,20041230,10359,    0
105115,20041231,10344,    0
105115,20050101,10318,    0
105115,20050102,10316,    0
105115,20050103,10398,    0
105115,20050104,10379,    0
105115,20050105,10355,    0
105115,20050106,10378,    0
105115,20050107,10384,    0
105115,20050108,10313,    0
105115,20050109,10323,    0
105115,20050110,10320,    0
105115,20050111,10332,    0
105115,20050112,10311,    0
105115,20050113,10318,    0
105115,20050114,10325,    0
105115,20050115,10311,    0
105115,20050116,10319,    0
105115,20050117,10285,    0
105115,20050118,10127,    0
105115,20050119,10195,    0
105115,20050120,10241,    0
105115,20050121,10183,    0
105115,20050122,10197,    0
105115,20050123,10187,    0
105115,20050124,10182,    0
105115,20050125,10167,    0
105115,20050126,10142,    0
105115,20050127,10166,    0
105115,20050128,10154,    0
105115,20050129,10197,    0
105115,20050130,10309,    0
105115,20050131,10325,    0
105115,20050201,10284,    0
105115,20050202,10332,    0
105115,20050203,10313,    0
105115,20050204,10312,    0
105115,20050205,10270,    0
105115,20050206,10261,    0
105115,20050207,10281,    0
105115,20050208,10321,    0
105115,20050209,10350,    0
105115,20050210,10371,    0
105115,20050211,10319,    0
105115,20050212,10202,    0
105115,20050213,10090,    0
105115,20050214,10102,    0
105115,20050215,10096,    0
105115,20050216,10154,    0
105115,20050217,10217,    0
105115,20050218,10225,    0
105115,20050219,10154,    0
105115,20050220,10103,    0
105115,20050221,10062,    0
105115,20050222,10054,    0
105115,20050223,10104,    0
105115,20050224,10135,    0
105115,20050225,10144,    0
105115,20050226,10130,    0
105115,20050227,10115,    0
105115,20050228,10169,    0
105115,20050301,10143,    0
105115,20050302,10092,    0
105115,20050303,10079,    0
105115,20050304,10119,    0
105115,20050305,10084,    0
105115,20050306,10158,    0
105115,20050307,10253,    0
105115,20050308,10286,    0
105115,20050309,10300,    0
105115,20050310,10274,    0
105115,20050311,10216,    0
105115,20050312,10140,    0
105115,20050313,10148,    0
105115,20050314,10177,    0
105115,20050315,10254,    0
105115,20050316,10310,    0
105115,20050317,10328,    0
105115,20050318,10298,    0
105115,20050319,10229,    0
105115,20050320,10181,    0
105115,20050321,10148,    0
105115,20050322,10168,    0
105115,20050323,10183,    0
105115,20050324,10191,    0
105115,20050325,10177,    0
105115,20050326,10093,    0
105115,20050327,10085,    0
105115,20050328,10139,    0
105115,20050329,10141,    0
105115,20050330,10169,    0
105115,20050331,10215,    0
105115,20050401,10227,    0
105115,20050402,10221,    0
105115,20050403,10246,    0
105115,20050404,10264,    0
105115,20050405,10265,    0
105115,20050406,10221,    0
105115,20050407,10134,    0
105115,20050408,10074,    0
105115,20050409,10143,    0
105115,20050410,10216,    0
105115,20050411,10195,    0
105115,20050412,10189,    0
105115,20050413,10137,    0
105115,20050414,10076,    0
105115,20050415,10055,    0
105115,20050416,10017,    0
105115,20050417,10051,    0
105115,20050418,10053,    0
105115,20050419,10075,    0
105115,20050420,10123,    0
105115,20050421,10151,    0
105115,20050422,10151,    0
105115,20050423,10133,    0
105115,20050424,10105,    0
105115,20050425,10132,    0
105115,20050426,10178,    0
105115,20050427,10201,    0
105115,20050428,10222,    0
105115,20050429,10205,    0
105115,20050430,10161,    0
105115,20050501,10145,    0
105115,20050502,10168,    0
105115,20050503,10186,    0
105115,20050504,10177,    0
105115,20050505,10173,    0
105115,20050506,10206,    0
105115,20050507,10169,    0
105115,20050508,10142,    0
105115,20050509,10129,    0
105115,20050510,10149,    0
105115,20050511,10178,    0
105115,20050512,10163,    0
105115,20050513,10146,    0
105115,20050514,10154,    0
105115,20050515,10159,    0
105115,20050516,10142,    0
105115,20050517,10119,    0
105115,20050518,10181,    0
105115,20050519,10234,    0
105115,20050520,10198,    0
105115,20050521,10159,    0
105115,20050522,10145,    0
105115,20050523,10214,    0
105115,20050524,10253,    0
105115,20050525,10244,    0
105115,20050526,10206,    0
105115,20050527,10168,    0
105115,20050528,10172,    0
105115,20050529,10158,    0
105115,20050530,10208,    0
105115,20050531,10237,    0
105115,20050601,10203,    0
105115,20050602,10169,    0
105115,20050603,10139,    0
105115,20050604,10180,    0
105115,20050605,10203,    0
105115,20050606,10203,    0
105115,20050607,10254,    0
105115,20050608,10285,    0
105115,20050609,10233,    0
105115,20050610,10190,    0
105115,20050611,10125,    0
105115,20050612,10083,    0
105115,20050613,10090,    0
105115,20050614,10137,    0
105115,20050615,10198,    0
105115,20050616,10233,    0
105115,20050617,10255,    0
105115,20050618,10208,    0
105115,20050619,10165,    0
105115,20050620,10152,    0
105115,20050621,10168,    0
105115,20050622,10184,    0
105115,20050623,10176,    0
105115,20050624,10155,    0
105115,20050625,10179,    0
105115,20050626,10196,    0
105115,20050627,10180,    0
105115,20050628,10139,    0
105115,20050629,10105,    0
105115,20050630,10118,    0
105115,20050701,10191,    0
105115,20050702,10215,    0
105115,20050703,10164,    0
105115,20050704,10128,    0
105115,20050705,10161,    0
105115,20050706,10151,    0
105115,20050707,10159,    0
105115,20050708,10169,    0
105115,20050709,10173,    0
105115,20050710,10183,    0
105115,20050711,10214,    0
105115,20050712,10202,    0
105115,20050713,10192,    0
105115,20050714,10189,    0
105115,20050715,10174,    0
105115,20050716,10155,    0
105115,20050717,10134,    0
105115,20050718,10123,    0
105115,20050719,10210,    0
105115,20050720,10240,    0
105115,20050721,10191,    0
105115,20050722,10133,    0
105115,20050723,10116,    0
105115,20050724,10097,    0
105115,20050725,10094,    0
105115,20050726,10107,    0
105115,20050727,10105,    0
105115,20050728,10111,    0
105115,20050729,10130,    0
105115,20050730,10159,    0
105115,20050731,10158,    0
105115,20050801,10157,    0
105115,20050802,10166,    0
105115,20050803,10214,    0
105115,20050804,10233,    0
105115,20050805,10215,    0
105115,20050806,10173,    0
105115,20050807,10153,    0
105115,20050808,10163,    0
105115,20050809,10148,    0
105115,20050810,10124,    0
105115,20050811,10132,    0
105115,20050812,10151,    0
105115,20050813,10180,    0
105115,20050814,10186,    0
105115,20050815,10206,    0
105115,20050816,10175,    0
105115,20050817,10164,    0
105115,20050818,10155,    0
105115,20050819,10170,    0
105115,20050820,10173,    0
105115,20050821,10140,    0
105115,20050822,10138,    0
105115,20050823,10158,    0
105115,20050824,10147,    0
105115,20050825,10129,    0
105115,20050826,10177,    0
105115,20050827,10181,    0
105115,20050828,10192,    0
105115,20050829,10221,    0
105115,20050830,10220,    0
105115,20050831,10169,    0
105115,20050901,10166,    0
105115,20050902,10212,    0
105115,20050903,10229,    0
105115,20050904,10203,    0
105115,20050905,10159,    0
105115,20050906,10112,    0
105115,20050907,10127,    0
105115,20050908,10147,    0
105115,20050909,10121,    0
105115,20050910,10115,    0
105115,20050911,10113,    0
105115,20050912,10161,    0
105115,20050913,10222,    0
105115,20050914,10245,    0
105115,20050915,10204,    0
105115,20050916,10097,    0
105115,20050917,10137,    0
105115,20050918,10180,    0
105115,20050919,10210,    0
105115,20050920,10222,    0
105115,20050921,10201,    0
105115,20050922,10198,    0
105115,20050923,10185,    0
105115,20050924,10180,    0
105115,20050925,10163,    0
105115,20050926,10215,    0
105115,20050927,10220,    0
105115,20050928,10216,    0
105115,20050929,10231,    0
105115,20050930,10254,    0
105115,20051001,10196,    0
105115,20051002,10191,    0
105115,20051003,10205,    0
105115,20051004,10198,    0
105115,20051005,10213,    0
105115,20051006,10215,    0
105115,20051007,10202,    0
105115,20051008,10215,    0
105115,20051009,10241,    0
105115,20051010,10230,    0
105115,20051011,10198,    0
105115,20051012,10190,    0
105115,20051013,10195,    0
105115,20051014,10250,    0
105115,20051015,10268,    0
105115,20051016,10251,    0
105115,20051017,10216,    0
105115,20051018,10197,    0
105115,20051019,10187,    0
105115,20051020,10156,    0
105115,20051021,10116,    0
105115,20051022,10107,    0
105115,20051023,10183,    0
105115,20051024,10228,    0
105115,20051025,10210,    0
105115,20051026,10233,    0
105115,20051027,10225,    0
105115,20051028,10222,    0
105115,20051029,10212,    0
105115,20051030,10200,    0
105115,20051031,10157,    0
105115,20051101,10198,    0
105115,20051102,10208,    0
105115,20051103,10192,    0
105115,20051104,10183,    0
105115,20051105,10268,    0
105115,20051106,10276,    0
105115,20051107,10288,    0
105115,20051108,10263,    0
105115,20051109,10259,    0
105115,20051110,10338,    0
105115,20051111,10307,    0
105115,20051112,10205,    0
105115,20051113,10193,    0
105115,20051114,10226,    0
105115,20051115,10152,    0
105115,20051116,10068,    0
105115,20051117,10139,    0
105115,20051118,10208,    0
105115,20051119,10270,    0
105115,20051120,10326,    0
105115,20051121,10290,    0
105115,20051122,10267,    0
105115,20051123,10236,    0
105115,20051124,10191,    0
105115,20051125,10005,    0
105115,20051126, 9986,    0
105115,20051127,10023,    0
105115,20051128,10063,    0
105115,20051129,10071,    0
105115,20051130,10138,    0
105115,20051201,10125,    0
105115,20051202,10048,    0
105115,20051203,10072,    0
105115,20051204,10069,    0
105115,20051205,10050,    0
105115,20051206,10093,    0
105115,20051207,10197,    0
105115,20051208,10206,    0
105115,20051209,10284,    0
105115,20051210,10351,    0
105115,20051211,10328,    0
105115,20051212,10287,    0
105115,20051213,10290,    0
105115,20051214,10249,    0
105115,20051215,10247,    0
105115,20051216,10193,    0
105115,20051217,10165,    0
105115,20051218,10259,    0
105115,20051219,10302,    0
105115,20051220,10326,    0
105115,20051221,10343,    0
105115,20051222,10349,    0
105115,20051223,10308,    0
105115,20051224,10274,    0
105115,20051225,10213,    0
105115,20051226,10139,    0
105115,20051227,10077,    0
105115,20051228,10116,    0
105115,20051229,10194,    0
105115,20051230,10197,    0
105115,20051231,10102,    0
105115,20060101,10092,    0
105115,20060102,10175,    0
105115,20060103,10259,    0
105115,20060104,10237,    0
105115,20060105,10173,    0
105115,20060106,10199,    0
105115,20060107,10257,    0
105115,20060108,10282,    0
105115,20060109,10308,    0
105115,20060110,10333,    0
105115,20060111,10344,    0
105115,20060112,10332,    0
105115,20060113,10333,    0
105115,20060114,10326,    0
105115,20060115,10280,    0
105115,20060116,10253,    0
105115,20060117,10175,    0
105115,20060118,10170,    0
105115,20060119,10253,    0
105115,20060120,10273,    0
105115,20060121,10263,    0
105115,20060122,10295,    0
105115,20060123,10315,    0
105115,20060124,10331,    0
105115,20060125,10238,    0
105115,20060126,10140,    0
105115,20060127,10169,    0
105115,20060128,10176,    0
105115,20060129,10228,    0
105115,20060130,10244,    0
105115,20060131,10249,    0
105115,20060201,10247,    0
105115,20060202,10211,    0
105115,20060203,10189,    0
105115,20060204,10227,    0
105115,20060205,10288,    0
105115,20060206,10283,    0
105115,20060207,10278,    0
105115,20060208,10177,    0
105115,20060209,10161,    0
105115,20060210,10217,    0
105115,20060211,10256,    0
105115,20060212,10281,    0
105115,20060213,10254,    0
105115,20060214,10236,    0
105115,20060215,10149,    0
105115,20060216,10005,    0
105115,20060217,10037,    0
105115,20060218,10055,    0
105115,20060219,10021,    0
105115,20060220,10056,    0
105115,20060221,10108,    0
105115,20060222,10175,    0
105115,20060223,10165,    0
105115,20060224,10102,    0
105115,20060225,10099,    0
105115,20060226,10129,    0
105115,20060227,10149,    0
105115,20060228,10126,    0
105115,20060301,10119,    0
105115,20060302,10107,    0
105115,20060303,10038,    0
105115,20060304, 9962,    0
105115,20060305,10078,    0
105115,20060306,10199,    0
105115,20060307,10237,    0
105115,20060308,10148,    0
105115,20060309,10102,    0
105115,20060310,10110,    0
105115,20060311,10129,    0
105115,20060312,10246,    0
105115,20060313,10258,    0
105115,20060314,10232,    0
105115,20060315,10190,    0
105115,20060316,10191,    0
105115,20060317,10195,    0
105115,20060318,10155,    0
105115,20060319,10117,    0
105115,20060320,10105,    0
105115,20060321,10076,    0
105115,20060322,10063,    0
105115,20060323,10074,    0
105115,20060324,10072,    0
105115,20060325,10157,    0
105115,20060326,10170,    0
105115,20060327,10124,    0
105115,20060328,10131,    0
105115,20060329,10175,    0
105115,20060330,10179,    0
105115,20060331,10177,    0
105115,20060401,10180,    0
105115,20060402,10187,    0
105115,20060403,10225,    0
105115,20060404,10152,    0
105115,20060405,10076,    0
105115,20060406,10144,    0
105115,20060407,10165,    0
105115,20060408,10139,    0
105115,20060409,10117,    0
105115,20060410,10122,    0
105115,20060411,10197,    0
105115,20060412,10185,    0
105115,20060413,10204,    0
105115,20060414,10166,    0
105115,20060415,10148,    0
105115,20060416,10171,    0
105115,20060417,10145,    0
105115,20060418,10145,    0
105115,20060419,10149,    0
105115,20060420,10152,    0
105115,20060421,10154,    0
105115,20060422,10165,    0
105115,20060423,10154,    0
105115,20060424,10169,    0
105115,20060425,10191,    0
105115,20060426,10193,    0
105115,20060427,10167,    0
105115,20060428,10145,    0
105115,20060429,10140,    0
105115,20060430,10137,    0
105115,20060501,10124,    0
105115,20060502,10145,    0
105115,20060503,10162,    0
105115,20060504,10160,    0
105115,20060505,10205,    0
105115,20060506,10196,    0
105115,20060507,10174,    0
105115,20060508,10150,    0
105115,20060509,10189,    0
105115,20060510,10176,    0
105115,20060511,10171,    0
105115,20060512,10193,    0
105115,20060513,10206,    0
105115,20060514,10215,    0
105115,20060515,10187,    0
105115,20060516,10193,    0
105115,20060517,10192,    0
105115,20060518,10174,    0
105115,20060519,10179,    0
105115,20060520,10116,    0
105115,20060521,10101,    0
105115,20060522,10086,    0
105115,20060523,10198,    0
105115,20060524,10240,    0
105115,20060525,10254,    0
105115,20060526,10259,    0
105115,20060527,10256,    0
105115,20060528,10211,    0
105115,20060529,10138,    0
105115,20060530,10163,    0
105115,20060531,10192,    0
105115,20060601,10240,    0
105115,20060602,10246,    0
105115,20060603,10236,    0
105115,20060604,10225,    0
105115,20060605,10212,    0
105115,20060606,10225,    0
105115,20060607,10238,    0
105115,20060608,10237,    0
105115,20060609,10220,    0
105115,20060610,10206,    0
105115,20060611,10208,    0
105115,20060612,10229,    0
105115,20060613,10208,    0
105115,20060614,10165,    0
105115,20060615,10161,    0
105115,20060616,10162,    0
105115,20060617,10174,    0
105115,20060618,10174,    0
105115,20060619,10156,    0
105115,20060620,10156,    0
105115,20060621,10144,    0
105115,20060622,10151,    0
105115,20060623,10148,    0
105115,20060624,10140,    0
105115,20060625,10127,    0
105115,20060626,10158,    0
105115,20060627,10174,    0
105115,20060628,10168,    0
105115,20060629,10175,    0
105115,20060630,10198,    0
105115,20060701,10186,    0
105115,20060702,10160,    0
105115,20060703,10136,    0
105115,20060704,10146,    0
105115,20060705,10171,    0
105115,20060706,10196,    0
105115,20060707,10196,    0
105115,20060708,10188,    0
105115,20060709,10198,    0
105115,20060710,10226,    0
105115,20060711,10210,    0
105115,20060712,10199,    0
105115,20060713,10189,    0
105115,20060714,10193,    0
105115,20060715,10208,    0
105115,20060716,10208,    0
105115,20060717,10203,    0
105115,20060718,10192,    0
105115,20060719,10189,    0
105115,20060720,10191,    0
105115,20060721,10187,    0
105115,20060722,10164,    0
105115,20060723,10175,    0
105115,20060724,10160,    0
105115,20060725,10151,    0
105115,20060726,10161,    0
105115,20060727,10147,    0
105115,20060728,10123,    0
105115,20060729,10113,    0
105115,20060730,10135,    0
105115,20060731,10141,    0
105115,20060801,10133,    0
