EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 100740 100744 119280 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100744,19210623,   82,    0
100744,19210624,  100,    0
100744,19210625,  117,    0
100744,19210626,  120,    0
100744,19210627,  170,    0
100744,19210628,  170,    0
100744,19210629,  150,    0
100744,19210630,  150,    0
100744,19210701,  140,    0
100744,19210702,  113,    0
100744,19210703,  110,    0
100744,19210704,  108,    0
100744,19210705,  110,    0
100744,19210706,  105,    0
100744,19210707,  110,    0
100744,19210708,  110,    0
100744,19210709,  115,    0
100744,19210710,  132,    0
100744,19210711,  127,    0
100744,19210712,  150,    0
100744,19210713,  170,    0
100744,19210714,  185,    0
100744,19210715,  145,    0
100744,19210716,  155,    0
100744,19210717,  142,    0
100744,19210718,  167,    0
100744,19210719,  140,    0
100744,19210720,  140,    0
100744,19210721,  165,    0
100744,19210722,  163,    0
100744,19210723,  153,    0
100744,19210724,  170,    0
100744,19210725,  150,    0
100744,19210726,  174,    0
100744,19210727,  180,    0
100744,19210728,  195,    0
100744,19210729,  166,    0
100744,19210730,  110,    0
100744,19210731,  155,    0
100744,19210801,  140,    0
100744,19210802,  150,    0
100744,19210803,  162,    0
100744,19210804,  142,    0
100744,19210805,  105,    0
100744,19210806,  123,    0
100744,19210807,  202,    0
100744,19210808,  180,    0
100744,19210809,  155,    0
100744,19210810,  140,    0
100744,19210811,  145,    0
100744,19210812,  102,    0
100744,19210813,  115,    0
100744,19210814,  114,    0
100744,19210815,  112,    0
100744,19210816,  100,    0
100744,19210817,   85,    0
100744,19210818,  143,    0
100744,19210819,  125,    0
100744,19210820,   90,    0
100744,19210821,  135,    0
100744,19210822,  130,    0
100744,19210823,   92,    0
100744,19210824,  110,    0
100744,19210825,  110,    0
100744,19210826,  120,    0
100744,19210827,  110,    0
100744,19210828,  110,    0
100744,19210829,  145,    0
100744,19210830,  140,    0
100744,19210831,   85,    0
100744,19210901,   85,    0
100744,19210902,  130,    0
100744,19210903,  128,    0
100744,19210904,  150,    0
100744,19210905,  110,    0
100744,19210906,  146,    0
100744,19210907,  100,    0
100744,19210908,  102,    0
100744,19210909,  105,    0
100744,19210910,  150,    0
100744,19210911,  153,    0
100744,19210912,  130,    0
100744,19210913,   85,    0
100744,19210914,   95,    0
100744,19210915,   98,    0
100744,19210916,  135,    0
100744,19210917,  128,    0
100744,19210918,  145,    0
100744,19210919,  146,    0
100744,19210920,  162,    0
100744,19210921,  150,    0
100744,19210922,  140,    0
100744,19210923,  121,    0
100744,19210924,   98,    0
100744,19210925,  104,    0
100744,19210926,   92,    0
100744,19210927,  110,    0
100744,19210928,   75,    0
100744,19210929,   39,    0
100744,19210930,   40,    0
100744,19211001,   43,    0
100744,19211002,   75,    0
100744,19211003,  120,    0
100744,19211004,  100,    0
100744,19211005,   90,    0
100744,19211006,   92,    0
100744,19211007,   93,    0
100744,19211008,   89,    0
100744,19211009,   75,    0
100744,19211010,   80,    0
100744,19211011,  113,    0
100744,19211012,   98,    0
100744,19211013,   92,    0
100744,19211014,   88,    0
100744,19211015,  118,    0
100744,19211016,  116,    0
100744,19211017,   95,    0
100744,19211018,   90,    0
100744,19211019,   80,    0
100744,19211020,   68,    0
100744,19211021,   58,    0
100744,19211022,  100,    0
100744,19211023,   62,    0
100744,19211024,   50,    0
100744,19211025,   30,    0
100744,19211026,   28,    0
100744,19211027,    0,    0
100744,19211028,   15,    0
100744,19211029,   28,    0
100744,19211030,   58,    0
100744,19211031,   28,    0
100744,19211101,  -10,    0
100744,19211102,   80,    0
100744,19211103,   98,    0
100744,19211104,  115,    0
100744,19211105,   94,    0
100744,19211106,   80,    0
100744,19211107,   -3,    0
100744,19211108,  -42,    0
100744,19211109,   -5,    0
100744,19211110,   -8,    0
100744,19211111,  -20,    0
100744,19211112,  -50,    0
100744,19211113,  -45,    0
100744,19211114,  -25,    0
100744,19211115,  -40,    0
100744,19211116,  -15,    0
100744,19211117,  -10,    0
100744,19211118,   -5,    0
100744,19211119,    0,    0
100744,19211120,    4,    0
100744,19211121,  -10,    0
100744,19211122,    5,    0
100744,19211123,   10,    0
100744,19211124,    0,    0
100744,19211125,  -12,    0
100744,19211126,  -26,    0
100744,19211127,   -3,    0
100744,19211128,    5,    0
100744,19211129,    0,    0
100744,19211130,  -12,    0
100744,19211201,  -10,    0
100744,19211202,  -10,    0
100744,19211203,  -20,    0
100744,19211204,  -10,    0
100744,19211205,    0,    0
100744,19211206,   -4,    0
100744,19211207,   -8,    0
100744,19211208,  -10,    0
100744,19211209,   15,    0
100744,19211210,  -12,    0
100744,19211211,  -13,    0
100744,19211212,   -8,    0
100744,19211213,  -22,    0
100744,19211214,  -53,    0
100744,19211215,  -75,    0
100744,19211216,  -65,    0
100744,19211217,  -78,    0
100744,19211218,   10,    0
100744,19211219,  -10,    0
100744,19211220,  -30,    0
100744,19211221,  -11,    0
100744,19211222,  -41,    0
100744,19211223,   30,    0
100744,19211224,   -4,    0
100744,19211225,   -8,    0
100744,19211226,   -5,    0
100744,19211227,   10,    0
100744,19211228,   19,    0
100744,19211229,   43,    0
100744,19211230,   12,    0
100744,19211231,   20,    0
100744,19220101,   -5,    0
100744,19220102,   10,    0
100744,19220103,    0,    0
100744,19220104,  -23,    0
100744,19220105,  -30,    0
100744,19220106,  -38,    0
100744,19220107,  -85,    0
100744,19220108,  -82,    0
100744,19220109,   20,    0
100744,19220110,   35,    0
100744,19220111,   45,    0
100744,19220112,  -10,    0
100744,19220113,  -58,    0
100744,19220114,  -92,    0
100744,19220115,  -88,    0
100744,19220116,  -35,    0
100744,19220117,   -3,    0
100744,19220118,  -10,    0
100744,19220119,  -24,    0
100744,19220120,  -47,    0
100744,19220121,  -20,    0
100744,19220122,  -25,    0
100744,19220123,  -33,    0
100744,19220124,  -40,    0
100744,19220125,  -16,    0
100744,19220126,    0,    0
100744,19220127,   -2,    0
100744,19220128,    0,    0
100744,19220129,   10,    0
100744,19220130,   36,    0
100744,19220131,    2,    0
100744,19220201,   10,    0
100744,19220202,    0,    0
100744,19220203,   35,    0
100744,19220204,   40,    0
100744,19220205,  -19,    0
100744,19220206,  -83,    0
100744,19220207,  -85,    0
100744,19220208,  -90,    0
100744,19220209,  -90,    0
100744,19220210,  -65,    0
100744,19220211,  -42,    0
100744,19220212,  -42,    0
100744,19220213,  -10,    0
100744,19220214,   12,    0
100744,19220215,   -2,    0
100744,19220216,  -15,    0
100744,19220217,   18,    0
100744,19220218,    2,    0
100744,19220219,   15,    0
100744,19220220,   12,    0
100744,19220221,  -20,    0
100744,19220222,   15,    0
100744,19220223,    3,    0
100744,19220224,   10,    0
100744,19220225,    8,    0
100744,19220226,   -4,    0
100744,19220227,   75,    0
100744,19220228,   80,    0
100744,19220301,   32,    0
100744,19220302,   23,    0
100744,19220303,    8,    0
100744,19220304,   33,    0
100744,19220305,   60,    0
100744,19220306,   70,    0
100744,19220307,   35,    0
100744,19220308,   28,    0
100744,19220309,    1,    0
100744,19220310,    0,    0
100744,19220311,    2,    0
100744,19220312,   30,    0
100744,19220313,   39,    0
100744,19220314,   70,    0
100744,19220315,   38,    0
100744,19220316,   40,    0
100744,19220317,    4,    0
100744,19220318,   12,    0
100744,19220319,   35,    0
100744,19220320,   70,    0
100744,19220321,   28,    0
100744,19220322,   10,    0
100744,19220323,   -5,    0
100744,19220324,  -25,    0
100744,19220325,  -25,    0
100744,19220326,    0,    0
100744,19220327,    7,    0
100744,19220328,    2,    0
100744,19220329,   -3,    0
100744,19220330,    3,    0
100744,19220331,    9,    0
100744,19220401,   42,    0
100744,19220402,   43,    0
100744,19220403,   64,    0
100744,19220404,   39,    0
100744,19220405,    8,    0
100744,19220406,   20,    0
100744,19220407,   53,    0
100744,19220408,   65,    0
100744,19220409,   28,    0
100744,19220410,    5,    0
100744,19220411,   16,    0
100744,19220412,   80,    0
100744,19220413,   92,    0
100744,19220414,   85,    0
100744,19220415,   95,    0
100744,19220416,   35,    0
100744,19220417,   18,    0
100744,19220418,   22,    0
100744,19220419,   13,    0
100744,19220420,   39,    0
100744,19220421,   15,    0
100744,19220422,   28,    0
100744,19220423,   37,    0
100744,19220424,   38,    0
100744,19220425,   18,    0
100744,19220426,   35,    0
100744,19220427,   35,    0
100744,19220428,   20,    0
100744,19220429,   13,    0
100744,19220430,   38,    0
100744,19220501,   18,    0
100744,19220502,   38,    0
100744,19220503,   40,    0
100744,19220504,   62,    0
100744,19220505,   95,    0
100744,19220506,   44,    0
100744,19220507,   54,    0
100744,19220508,   80,    0
100744,19220509,   80,    0
100744,19220510,   90,    0
100744,19220511,  113,    0
100744,19220512,  132,    0
100744,19220513,   88,    0
100744,19220514,   80,    0
100744,19220515,   80,    0
100744,19220516,   80,    0
100744,19220517,  112,    0
100744,19220518,  130,    0
100744,19220519,  115,    0
100744,19220520,  103,    0
100744,19220521,  107,    0
100744,19220522,  128,    0
100744,19220523,  138,    0
100744,19220524,  145,    0
100744,19220525,  150,    0
100744,19220526,  150,    0
100744,19220527,  138,    0
100744,19220528,  162,    0
100744,19220529,  147,    0
100744,19220530,  148,    0
100744,19220531,  113,    0
100744,19220601,  128,    0
100744,19220602,  153,    0
100744,19220603,  140,    0
100744,19220604,  136,    0
100744,19220605,  140,    0
100744,19220606,  150,    0
100744,19220607,  150,    0
100744,19220608,  138,    0
100744,19220609,  130,    0
100744,19220610,  143,    0
100744,19220611,  130,    0
100744,19220612,  112,    0
100744,19220613,  118,    0
100744,19220614,   95,    0
100744,19220615,  122,    0
100744,19220616,  115,    0
100744,19220617,  138,    0
100744,19220618,  115,    0
100744,19220619,  100,    0
100744,19220620,  106,    0
100744,19220621,  132,    0
100744,19220622,  135,    0
100744,19220623,  150,    0
100744,19220624,  145,    0
100744,19220625,  143,    0
100744,19220626,  133,    0
100744,19220627,  125,    0
100744,19220628,  110,    0
100744,19220629,  143,    0
100744,19220630,   90,    0
100744,19220701,   73,    0
100744,19220702,  100,    0
100744,19220703,  133,    0
100744,19220704,  133,    0
100744,19220705,  195,    0
100744,19220706,  170,    0
100744,19220707,  118,    0
100744,19220708,  108,    0
100744,19220709,  110,    0
100744,19220710,   80,    0
100744,19220711,  130,    0
100744,19220712,  132,    0
100744,19220713,  128,    0
100744,19220714,  143,    0
100744,19220715,  120,    0
100744,19220716,   90,    0
100744,19220717,   88,    0
100744,19220718,   53,    0
100744,19220719,  108,    0
100744,19220720,   80,    0
100744,19220721,  108,    0
100744,19220722,  156,    0
100744,19220723,  150,    0
100744,19220724,  118,    0
100744,19220725,  110,    0
100744,19220726,   70,    0
100744,19220727,   88,    0
100744,19220728,  138,    0
100744,19220729,   90,    0
100744,19220730,  112,    0
100744,19220731,  157,    0
100744,19220801,  170,    0
100744,19220802,  155,    0
100744,19220803,  103,    0
100744,19220804,  118,    0
100744,19220805,  132,    0
100744,19220806,  130,    0
100744,19220807,  165,    0
100744,19220808,  145,    0
100744,19220809,  115,    0
100744,19220810,  100,    0
100744,19220811,  140,    0
100744,19220812,  135,    0
100744,19220813,  113,    0
100744,19220814,  178,    0
100744,19220815,  120,    0
100744,19220816,  115,    0
100744,19220817,   83,    0
100744,19220818,   93,    0
100744,19220819,  110,    0
100744,19220820,   90,    0
100744,19220821,  108,    0
100744,19220822,  160,    0
100744,19220823,  153,    0
100744,19220824,  115,    0
100744,19220825,   75,    0
100744,19220826,  140,    0
100744,19220827,   85,    0
100744,19220828,  115,    0
100744,19220829,  130,    0
100744,19220830,  138,    0
100744,19220831,  103,    0
100744,19220901,   95,    0
100744,19220902,  105,    0
100744,19220903,   75,    0
100744,19220904,  110,    0
100744,19220905,  100,    0
100744,19220906,  120,    0
100744,19220907,   90,    0
100744,19220908,   68,    0
100744,19220909,   55,    0
100744,19220910,   50,    0
100744,19220911,   40,    0
100744,19220912,   65,    0
100744,19220913,   70,    0
100744,19220914,   90,    0
100744,19220915,   85,    0
100744,19220916,   62,    0
100744,19220917,   35,    0
100744,19220918,   96,    0
100744,19220919,   68,    0
100744,19220920,   90,    0
100744,19220921,   69,    0
100744,19220922,   95,    0
100744,19220923,   90,    0
100744,19220924,   99,    0
100744,19220925,  145,    0
100744,19220926,  115,    0
100744,19220927,  120,    0
100744,19220928,  120,    0
100744,19220929,  112,    0
100744,19220930,   60,    0
100744,19221001,   45,    0
100744,19221002,   48,    0
100744,19221003,   90,    0
100744,19221004,   64,    0
100744,19221005,   72,    0
100744,19221006,   84,    0
100744,19221007,   65,    0
100744,19221008,   83,    0
100744,19221009,   85,    0
100744,19221010,   80,    0
100744,19221011,   56,    0
100744,19221012,   20,    0
100744,19221013,   28,    0
100744,19221014,   65,    0
100744,19221015,   45,    0
100744,19221016,   65,    0
100744,19221017,   45,    0
100744,19221018,   40,    0
100744,19221019,   52,    0
100744,19221020,   72,    0
100744,19221021,   65,    0
100744,19221022,   40,    0
100744,19221023,   40,    0
100744,19221024,   45,    0
100744,19221025,   36,    0
100744,19221026,   50,    0
100744,19221027,   40,    0
100744,19221028,   41,    0
100744,19221029,   28,    0
100744,19221030,   32,    0
100744,19221031,   39,    0
100744,19221101,    1,    0
100744,19221102,   70,    0
100744,19221103,   68,    0
100744,19221104,   17,    0
100744,19221105,  -19,    0
100744,19221106,  -19,    0
100744,19221107,   65,    0
100744,19221108,   55,    0
100744,19221109,   55,    0
100744,19221110,   12,    0
100744,19221111,    2,    0
100744,19221112,    5,    0
100744,19221113,   18,    0
100744,19221114,   23,    0
100744,19221115,    0,    0
100744,19221116,   22,    0
100744,19221117,  -12,    0
100744,19221118,  -32,    0
100744,19221119,  -10,    0
100744,19221120,  -32,    0
100744,19221121,  -10,    0
100744,19221122,   28,    0
100744,19221123,    2,    0
100744,19221124,   -6,    0
100744,19221125,   -3,    0
100744,19221126,  -40,    0
100744,19221127,  -32,    0
100744,19221128,  -57,    0
100744,19221129,  -12,    0
100744,19221130,   11,    0
100744,19221201,   12,    0
100744,19221202,    8,    0
100744,19221203,   -8,    0
100744,19221204,   -5,    0
100744,19221205,  -15,    0
100744,19221206,    8,    0
100744,19221207,    0,    0
100744,19221208,    3,    0
100744,19221209,  -55,    0
100744,19221210,  -56,    0
100744,19221211,  -80,    0
100744,19221212,  -70,    0
100744,19221213,  -86,    0
100744,19221214,  -70,    0
100744,19221215,  -83,    0
100744,19221216,  -50,    0
100744,19221217,  -50,    0
100744,19221218,   50,    0
100744,19221219,   60,    0
100744,19221220,   15,    0
100744,19221221,   -3,    0
100744,19221222,  -16,    0
100744,19221223,    3,    0
100744,19221224,   10,    0
100744,19221225,    3,    0
100744,19221226,  -29,    0
100744,19221227,  -10,    0
100744,19221228,    0,    0
100744,19221229,   20,    0
100744,19221230,   55,    0
100744,19221231,   16,    0
100744,19230101,   20,    0
100744,19230102,  -13,    0
100744,19230103,  -15,    0
100744,19230104,   10,    0
100744,19230105,   16,    0
100744,19230106,  -23,    0
100744,19230107,    4,    0
100744,19230108,   12,    0
100744,19230109,   26,    0
100744,19230110,   25,    0
100744,19230111,    0,    0
100744,19230112,    8,    0
100744,19230113,   10,    0
100744,19230114,  -15,    0
100744,19230115,  -15,    0
100744,19230116,  -18,    0
100744,19230117,  -10,    0
100744,19230118,  -55,    0
100744,19230119,  -53,    0
100744,19230120,  -63,    0
100744,19230121,  -22,    0
100744,19230122,  -68,    0
100744,19230123,  -80,    0
100744,19230124,  -50,    0
100744,19230125,  -76,    0
100744,19230126,  -47,    0
100744,19230127,   -7,    0
100744,19230128,  -10,    0
100744,19230129,  -30,    0
100744,19230130,   -3,    0
100744,19230131,    2,    0
100744,19230201,   15,    0
100744,19230202,    6,    0
100744,19230203,  -23,    0
100744,19230204,    0,    0
100744,19230205,   24,    0
100744,19230206,    0,    0
100744,19230207,  -16,    0
100744,19230208,    2,    0
100744,19230209,   10,    0
100744,19230210,  -22,    0
100744,19230211,   18,    0
100744,19230212,   15,    0
100744,19230213,  -10,    0
100744,19230214,    8,    0
100744,19230215,   -6,    0
100744,19230216,   -2,    0
100744,19230217,    8,    0
100744,19230218,   25,    0
100744,19230219,   20,    0
100744,19230220,    0,    0
100744,19230221,  -21,    0
100744,19230222,   23,    0
100744,19230223,   20,    0
100744,19230224,    0,    0
100744,19230225,   30,    0
100744,19230226,   30,    0
100744,19230227,   50,    0
100744,19230228,   40,    0
100744,19230301,   30,    0
100744,19230302,   35,    0
100744,19230303,   30,    0
100744,19230304,   22,    0
100744,19230305,   38,    0
100744,19230306,    0,    0
100744,19230307,    4,    0
100744,19230308,   30,    0
100744,19230309,   22,    0
100744,19230310,   16,    0
100744,19230311,   17,    0
100744,19230312,   17,    0
100744,19230313,   -6,    0
100744,19230314,   32,    0
100744,19230315,   18,    0
100744,19230316,   10,    0
100744,19230317,  -18,    0
100744,19230318,   10,    0
100744,19230319,    9,    0
100744,19230320,   18,    0
100744,19230321,   50,    0
100744,19230322,   58,    0
100744,19230323,   40,    0
100744,19230324,   68,    0
100744,19230325,   38,    0
100744,19230326,   40,    0
100744,19230327,   30,    0
100744,19230328,   50,    0
100744,19230329,   70,    0
100744,19230330,   72,    0
100744,19230331,   30,    0
100744,19230401,   60,    0
100744,19230402,   32,    0
100744,19230403,   33,    0
100744,19230404,   58,    0
100744,19230405,   49,    0
100744,19230406,   50,    0
100744,19230407,   68,    0
100744,19230408,   42,    0
100744,19230409,   30,    0
100744,19230410,    8,    0
100744,19230411,   28,    0
100744,19230412,   95,    0
100744,19230413,   68,    0
100744,19230414,   45,    0
100744,19230415,   33,    0
100744,19230416,   48,    0
100744,19230417,   50,    0
100744,19230418,   20,    0
100744,19230419,   55,    0
100744,19230420,   48,    0
100744,19230421,   75,    0
100744,19230422,   42,    0
100744,19230423,   85,    0
100744,19230424,   62,    0
100744,19230425,   24,    0
100744,19230426,   50,    0
100744,19230427,   70,    0
100744,19230428,   65,    0
100744,19230429,   40,    0
100744,19230430,   60,    0
100744,19230501,   60,    0
100744,19230502,   80,    0
100744,19230503,  100,    0
100744,19230504,  105,    0
100744,19230505,   92,    0
100744,19230506,  150,    0
100744,19230507,  130,    0
100744,19230508,  140,    0
100744,19230509,  123,    0
100744,19230510,   60,    0
100744,19230511,   40,    0
100744,19230512,   47,    0
100744,19230513,   14,    0
100744,19230514,   80,    0
100744,19230515,   45,    0
100744,19230516,   56,    0
100744,19230517,   50,    0
100744,19230518,   60,    0
100744,19230519,   20,    0
100744,19230520,   30,    0
100744,19230521,   72,    0
100744,19230522,  113,    0
100744,19230523,   88,    0
100744,19230524,  128,    0
100744,19230525,  120,    0
100744,19230526,   88,    0
100744,19230527,   60,    0
100744,19230528,   50,    0
100744,19230529,   60,    0
100744,19230530,   92,    0
100744,19230531,   80,    0
100744,19230601,  118,    0
100744,19230602,   90,    0
100744,19230603,   98,    0
100744,19230604,   95,    0
100744,19230605,   74,    0
100744,19230606,   38,    0
100744,19230607,   90,    0
100744,19230608,   66,    0
100744,19230609,   80,    0
100744,19230610,  105,    0
100744,19230611,  116,    0
100744,19230612,  120,    0
100744,19230613,   62,    0
100744,19230614,  106,    0
100744,19230615,   70,    0
100744,19230616,   88,    0
100744,19230617,   60,    0
100744,19230618,   50,    0
100744,19230619,   63,    0
100744,19230620,   70,    0
100744,19230621,   90,    0
100744,19230622,   98,    0
100744,19230623,  128,    0
100744,19230624,  134,    0
100744,19230625,  160,    0
100744,19230626,  118,    0
100744,19230627,   95,    0
100744,19230628,   70,    0
100744,19230629,   90,    0
100744,19230630,   80,    0
100744,19230701,  102,    0
100744,19230702,  140,    0
100744,19230703,  138,    0
100744,19230704,  125,    0
100744,19230705,  138,    0
100744,19230706,  160,    0
100744,19230707,  160,    0
100744,19230708,  170,    0
100744,19230709,  156,    0
100744,19230710,  145,    0
100744,19230711,  180,    0
100744,19230712,  165,    0
100744,19230713,  190,    0
100744,19230714,  190,    0
100744,19230715,  172,    0
100744,19230716,  180,    0
100744,19230717,  180,    0
100744,19230718,  152,    0
100744,19230719,  120,    0
100744,19230720,  116,    0
100744,19230721,  140,    0
100744,19230722,  140,    0
100744,19230723,  150,    0
100744,19230724,  156,    0
100744,19230725,  170,    0
100744,19230726,  188,    0
100744,19230727,  158,    0
100744,19230728,  119,    0
100744,19230729,  166,    0
100744,19230730,  150,    0
100744,19230731,  154,    0
100744,19230801,  165,    0
100744,19230802,   98,    0
100744,19230803,  158,    0
100744,19230804,  150,    0
100744,19230805,  126,    0
100744,19230806,  140,    0
100744,19230807,  140,    0
100744,19230808,  155,    0
100744,19230809,  146,    0
100744,19230810,  150,    0
100744,19230811,  182,    0
100744,19230812,  190,    0
100744,19230813,  150,    0
100744,19230814,  157,    0
100744,19230815,  168,    0
100744,19230816,  180,    0
100744,19230817,  118,    0
100744,19230818,  118,    0
100744,19230819,  145,    0
100744,19230820,   98,    0
100744,19230821,  115,    0
100744,19230822,  152,    0
100744,19230823,  114,    0
100744,19230824,  128,    0
100744,19230825,  122,    0
100744,19230826,   88,    0
100744,19230827,  102,    0
100744,19230828,  110,    0
100744,19230829,   65,    0
100744,19230830,  145,    0
100744,19230831,  102,    0
100744,19230901,   98,    0
100744,19230902,   55,    0
100744,19230903,  110,    0
100744,19230904,  108,    0
100744,19230905,   80,    0
100744,19230906,  130,    0
100744,19230907,   98,    0
100744,19230908,   92,    0
100744,19230909,  100,    0
100744,19230910,  118,    0
100744,19230911,  106,    0
100744,19230912,  106,    0
100744,19230913,   98,    0
100744,19230914,  126,    0
100744,19230915,  140,    0
100744,19230916,  120,    0
100744,19230917,  140,    0
100744,19230918,  110,    0
100744,19230919,   90,    0
100744,19230920,   92,    0
100744,19230921,  108,    0
100744,19230922,  100,    0
100744,19230923,   97,    0
100744,19230924,   75,    0
100744,19230925,   40,    0
100744,19230926,  120,    0
100744,19230927,   70,    0
100744,19230928,   70,    0
100744,19230929,   73,    0
100744,19230930,   80,    0
100744,19231001,   80,    0
100744,19231002,  110,    0
100744,19231003,  112,    0
100744,19231004,   43,    0
100744,19231005,   40,    0
100744,19231006,   45,    0
100744,19231007,   52,    0
100744,19231008,   68,    0
100744,19231009,   83,    0
100744,19231010,  115,    0
100744,19231011,  108,    0
100744,19231012,   78,    0
100744,19231013,   95,    0
100744,19231014,   42,    0
100744,19231015,    6,    0
100744,19231016,   40,    0
100744,19231017,   12,    0
100744,19231018,   10,    0
100744,19231019,   75,    0
100744,19231020,  118,    0
100744,19231021,  130,    0
100744,19231022,  118,    0
100744,19231023,  110,    0
100744,19231024,  148,    0
100744,19231025,  172,    0
100744,19231026,  110,    0
100744,19231027,   90,    0
100744,19231028,   82,    0
100744,19231029,   90,    0
100744,19231030,   84,    0
100744,19231031,   68,    0
100744,19231101,   83,    0
100744,19231102,   90,    0
100744,19231103,   47,    0
100744,19231104,   40,    0
100744,19231105,   40,    0
100744,19231106,   50,    0
100744,19231107,   29,    0
100744,19231108,   13,    0
100744,19231109,  -20,    0
100744,19231110,   17,    0
100744,19231111,   40,    0
100744,19231112,   40,    0
100744,19231113,   40,    0
100744,19231114,   30,    0
100744,19231115,   10,    0
100744,19231116,   35,    0
100744,19231117,   76,    0
100744,19231118,   28,    0
100744,19231119,   -2,    0
100744,19231120,  -21,    0
100744,19231121,  -35,    0
100744,19231122,  -60,    0
100744,19231123,  -66,    0
100744,19231124,  -15,    0
100744,19231125,    0,    0
100744,19231126,    0,    0
100744,19231127,   14,    0
100744,19231128,   18,    0
100744,19231129,   16,    0
100744,19231130,   16,    0
100744,19231201,   30,    0
100744,19231202,   18,    0
100744,19231203,   25,    0
100744,19231204,    0,    0
100744,19231205,   12,    0
100744,19231206,   13,    0
100744,19231207,   28,    0
100744,19231208,  -18,    0
100744,19231209,   14,    0
100744,19231210,   18,    0
100744,19231211,   25,    0
100744,19231212,   13,    0
100744,19231213,    0,    0
100744,19231214,    0,    0
100744,19231215,    0,    0
100744,19231216,    2,    0
100744,19231217,    0,    0
100744,19231218,   -8,    0
100744,19231219,    8,    0
100744,19231220,  -28,    0
100744,19231221,  -43,    0
100744,19231222,  -35,    0
100744,19231223,   10,    0
100744,19231224,    2,    0
100744,19231225,  -23,    0
100744,19231226,  -35,    0
100744,19231227,   40,    0
100744,19231228,   28,    0
100744,19231229,  -10,    0
100744,19231230,  -22,    0
100744,19231231,  -58,    0
100744,19240101,  -60,    0
100744,19240102,  -22,    0
100744,19240103,    0,    0
100744,19240104,    8,    0
100744,19240105,  -36,    0
100744,19240106,  -65,    0
100744,19240107,  -72,    0
100744,19240108,  -52,    0
100744,19240109,  -18,    0
100744,19240110,  -10,    0
100744,19240111,    7,    0
100744,19240112,  -32,    0
100744,19240113,  -35,    0
100744,19240114,  -54,    0
100744,19240115,  -37,    0
100744,19240116,  -28,    0
100744,19240117,  -20,    0
100744,19240118,  -15,    0
100744,19240119,    8,    0
100744,19240120,   32,    0
100744,19240121,  -10,    0
100744,19240122,  -10,    0
100744,19240123,    0,    0
100744,19240124,  -15,    0
100744,19240125,  -18,    0
100744,19240126,    3,    0
100744,19240127,  -20,    0
100744,19240128,  -18,    0
100744,19240129,  -18,    0
100744,19240130,  -32,    0
100744,19240131,  -53,    0
100744,19240201,  -98,    0
100744,19240202,  -72,    0
100744,19240203,  -70,    0
100744,19240204,  -48,    0
100744,19240205,  -48,    0
100744,19240206,   18,    0
100744,19240207,   10,    0
100744,19240208,  -36,    0
100744,19240209,  -48,    0
100744,19240210,    0,    0
100744,19240211,    0,    0
100744,19240212,    0,    0
100744,19240213,    0,    0
100744,19240214,  -10,    0
100744,19240215,  -28,    0
100744,19240216,  -27,    0
100744,19240217,  -22,    0
100744,19240218,  -26,    0
100744,19240219,  -32,    0
100744,19240220,  -30,    0
100744,19240221,  -40,    0
100744,19240222,  -43,    0
100744,19240223,  -30,    0
100744,19240224,  -50,    0
100744,19240225,  -32,    0
100744,19240226,  -14,    0
100744,19240227,  -23,    0
100744,19240228,  -40,    0
100744,19240229,  -54,    0
100744,19240301,  -36,    0
100744,19240302,   18,    0
100744,19240303,   -8,    0
100744,19240304,  -40,    0
100744,19240305,   45,    0
100744,19240306,   32,    0
100744,19240307,   12,    0
100744,19240308,  -10,    0
100744,19240309,  -20,    0
100744,19240310,  -40,    0
100744,19240311,  -38,    0
100744,19240312,  -25,    0
100744,19240313,  -10,    0
100744,19240314,  -12,    0
100744,19240315,  -28,    0
100744,19240316,  -30,    0
100744,19240317,   -5,    0
100744,19240318,  -18,    0
100744,19240319,   -2,    0
100744,19240320,   -7,    0
100744,19240321,   43,    0
100744,19240322,   62,    0
100744,19240323,   30,    0
100744,19240324,   60,    0
100744,19240325,   96,    0
100744,19240326,   68,    0
100744,19240327,   42,    0
100744,19240328,   45,    0
100744,19240329,   68,    0
100744,19240330,   75,    0
100744,19240331,   40,    0
100744,19240401,   18,    0
100744,19240402,   34,    0
100744,19240403,   35,    0
100744,19240404,   23,    0
100744,19240405,   50,    0
100744,19240406,   57,    0
100744,19240407,   63,    0
100744,19240408,   28,    0
100744,19240409,   50,    0
100744,19240410,   10,    0
100744,19240411,    0,    0
100744,19240412,   10,    0
100744,19240413,   50,    0
100744,19240414,   32,    0
