EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105109 105114 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105109,19030706,    8,    0
105109,19030707,    3,    0
105109,19030708,    5,    0
105109,19030709,    2,    0
105109,19030710,    0,    0
105109,19030711,    0,    0
105109,19030712,    1,    0
105109,19030713,    5,    0
105109,19030714,    3,    0
105109,19030715,    0,    0
105109,19030716,    6,    0
105109,19030717,    7,    0
105109,19030718,    8,    0
105109,19030719,    8,    0
105109,19030720,    7,    0
105109,19030721,    5,    0
105109,19030722,    2,    0
105109,19030723,    7,    0
105109,19030724,    6,    0
105109,19030725,    1,    0
105109,19030726,    7,    0
105109,19030727,    2,    0
105109,19030728,    8,    0
105109,19030729,    6,    0
105109,19030730,    7,    0
105109,19030731,    6,    0
105109,19030801,    0,    0
105109,19030802,    2,    0
105109,19030803,    5,    0
105109,19030804,    1,    0
105109,19030805,    0,    0
105109,19030806,    0,    0
105109,19030807,    2,    0
105109,19030808,    3,    0
105109,19030809,    2,    0
105109,19030810,    5,    0
105109,19030811,    0,    0
105109,19030812,    5,    0
105109,19030813,    4,    0
105109,19030814,    6,    0
105109,19030815,    8,    0
105109,19030816,    3,    0
105109,19030817,    7,    0
105109,19030818,    7,    0
105109,19030819,    8,    0
105109,19030820,    1,    0
105109,19030821,    3,    0
105109,19030822,    4,    0
105109,19030823,    7,    0
105109,19030824,    0,    0
105109,19030825,    8,    0
105109,19030826,    1,    0
105109,19030827,    1,    0
105109,19030828,    2,    0
105109,19030829,    4,    0
105109,19030830,    3,    0
105109,19030831,    0,    0
105109,19030901,    0,    0
105109,19030902,    0,    0
105109,19030903,    2,    0
105109,19030904,    2,    0
105109,19030905,    1,    0
105109,19030906,    1,    0
105109,19030907,    5,    0
105109,19030908,    7,    0
105109,19030909,    5,    0
105109,19030910,    4,    0
105109,19030911,    7,    0
105109,19030912,    7,    0
105109,19030913,    8,    0
105109,19030914,    8,    0
105109,19030915,    6,    0
105109,19030916,    7,    0
105109,19030917,    7,    0
105109,19030918,    7,    0
105109,19030919,    3,    0
105109,19030920,    5,    0
105109,19030921,    5,    0
105109,19030922,    8,    0
105109,19030923,    5,    0
105109,19030924,    5,    0
105109,19030925,    5,    0
105109,19030926,    0,    0
105109,19030927,    1,    0
105109,19030928,    3,    0
105109,19030929,    4,    0
105109,19030930,    3,    0
105109,19031001,    6,    0
105109,19031002,    5,    0
105109,19031003,    8,    0
105109,19031004,    6,    0
105109,19031005,    3,    0
105109,19031006,    3,    0
105109,19031007,    0,    0
105109,19031008,    0,    0
105109,19031009,    7,    0
105109,19031010,    6,    0
105109,19031011,    6,    0
105109,19031012,    8,    0
105109,19031013,    6,    0
105109,19031014,    0,    0
105109,19031015,    8,    0
105109,19031016,    8,    0
105109,19031017,    5,    0
105109,19031018,    7,    0
105109,19031019,    2,    0
105109,19031020,    2,    0
105109,19031021,    6,    0
105109,19031022,    8,    0
105109,19031023,    8,    0
105109,19031024,    3,    0
105109,19031025,    3,    0
105109,19031026,    8,    0
105109,19031027,    3,    0
105109,19031028,    8,    0
105109,19031029,    8,    0
105109,19031030,    8,    0
105109,19031031,    7,    0
105109,19031101,    7,    0
105109,19031102,    8,    0
105109,19031103,    8,    0
105109,19031104,    8,    0
105109,19031105,    8,    0
105109,19031106,    8,    0
105109,19031107,    8,    0
105109,19031108,    3,    0
105109,19031109,    8,    0
105109,19031110,    8,    0
105109,19031111,    5,    0
105109,19031112,    2,    0
105109,19031113,    2,    0
105109,19031114,    8,    0
105109,19031115,    7,    0
105109,19031116,    8,    0
105109,19031117,    6,    0
105109,19031118,    8,    0
105109,19031119,    8,    0
105109,19031120,    8,    0
105109,19031121,    8,    0
105109,19031122,    6,    0
105109,19031123,    3,    0
105109,19031124,    4,    0
105109,19031125,    8,    0
105109,19031126,    8,    0
105109,19031127,    8,    0
105109,19031128,    8,    0
105109,19031129,    8,    0
105109,19031130,    6,    0
105109,19031201,    8,    0
105109,19031202,    8,    0
105109,19031203,    7,    0
105109,19031204,    7,    0
105109,19031205,    7,    0
105109,19031206,    6,    0
105109,19031207,    5,    0
105109,19031208,    8,    0
105109,19031209,    7,    0
105109,19031210,    8,    0
105109,19031211,    8,    0
105109,19031212,    7,    0
105109,19031213,    8,    0
105109,19031214,    7,    0
105109,19031215,    3,    0
105109,19031216,    8,    0
105109,19031217,    8,    0
105109,19031218,    8,    0
105109,19031219,    8,    0
105109,19031220,    8,    0
105109,19031221,    8,    0
105109,19031222,    8,    0
105109,19031223,    8,    0
105109,19031224,    8,    0
105109,19031225,    8,    0
105109,19031226,    8,    0
105109,19031227,    8,    0
105109,19031228,    8,    0
105109,19031229,    8,    0
105109,19031230,    8,    0
105109,19031231,    8,    0
105109,19040101,    8,    0
105109,19040102,    8,    0
105109,19040103,    8,    0
105109,19040104,    8,    0
105109,19040105,    8,    0
105109,19040106,    8,    0
105109,19040107,    8,    0
105109,19040108,    7,    0
105109,19040109,    8,    0
105109,19040110,    3,    0
105109,19040111,    8,    0
105109,19040112,    8,    0
105109,19040113,    8,    0
105109,19040114,    6,    0
105109,19040115,    6,    0
105109,19040116,    8,    0
105109,19040117,    5,    0
105109,19040118,    3,    0
105109,19040119,    8,    0
105109,19040120,    8,    0
105109,19040121,    8,    0
105109,19040122,    8,    0
105109,19040123,    8,    0
105109,19040124,    8,    0
105109,19040125,    8,    0
105109,19040126,    8,    0
105109,19040127,    5,    0
105109,19040128,    8,    0
105109,19040129,    8,    0
105109,19040130,    5,    0
105109,19040131,    5,    0
105109,19040201,    7,    0
105109,19040202,    8,    0
105109,19040203,    8,    0
105109,19040204,    8,    0
105109,19040205,    8,    0
105109,19040206,    3,    0
105109,19040207,    6,    0
105109,19040208,    7,    0
105109,19040209,    8,    0
105109,19040210,    7,    0
105109,19040211,    8,    0
105109,19040212,    6,    0
105109,19040213,    6,    0
105109,19040214,    8,    0
105109,19040215,    8,    0
105109,19040216,    8,    0
105109,19040217,    8,    0
105109,19040218,    6,    0
105109,19040219,    3,    0
105109,19040220,    7,    0
105109,19040221,    5,    0
105109,19040222,    8,    0
105109,19040223,    7,    0
105109,19040224,    3,    0
105109,19040225,    8,    0
105109,19040226,    2,    0
105109,19040227,    4,    0
105109,19040228,    8,    0
105109,19040229,    8,    0
105109,19040301,    8,    0
105109,19040302,    6,    0
105109,19040303,    7,    0
105109,19040304,    6,    0
105109,19040305,    4,    0
105109,19040306,    7,    0
105109,19040307,    8,    0
105109,19040308,    7,    0
105109,19040309,    7,    0
105109,19040310,    8,    0
105109,19040311,    5,    0
105109,19040312,    7,    0
105109,19040313,    0,    0
105109,19040314,    0,    0
105109,19040315,    4,    0
105109,19040316,    7,    0
105109,19040317,    8,    0
105109,19040318,    3,    0
105109,19040319,    5,    0
105109,19040320,    3,    0
105109,19040321,    0,    0
105109,19040322,    2,    0
105109,19040323,    7,    0
105109,19040324,    8,    0
105109,19040325,    5,    0
105109,19040326,    4,    0
105109,19040327,    8,    0
105109,19040328,    8,    0
105109,19040329,    7,    0
105109,19040330,    5,    0
105109,19040331,    7,    0
105109,19040401,    8,    0
105109,19040402,    3,    0
105109,19040403,    6,    0
105109,19040404,    7,    0
105109,19040405,    6,    0
105109,19040406,    8,    0
105109,19040407,    7,    0
105109,19040408,    8,    0
105109,19040409,    4,    0
105109,19040410,    3,    0
105109,19040411,    2,    0
105109,19040412,    2,    0
105109,19040413,    7,    0
105109,19040414,    7,    0
105109,19040415,    4,    0
105109,19040416,    5,    0
105109,19040417,    8,    0
105109,19040418,    7,    0
105109,19040419,    8,    0
105109,19040420,    7,    0
105109,19040421,    7,    0
105109,19040422,    7,    0
105109,19040423,    8,    0
105109,19040424,    5,    0
105109,19040425,    7,    0
105109,19040426,    7,    0
105109,19040427,    5,    0
105109,19040428,    0,    0
105109,19040429,    3,    0
105109,19040430,    5,    0
105109,19040501,    5,    0
105109,19040502,    2,    0
105109,19040503,    8,    0
105109,19040504,    7,    0
105109,19040505,    0,    0
105109,19040506,    7,    0
105109,19040507,    6,    0
105109,19040508,    8,    0
105109,19040509,    6,    0
105109,19040510,    7,    0
105109,19040511,    8,    0
105109,19040512,    4,    0
105109,19040513,    1,    0
105109,19040514,    4,    0
105109,19040515,    3,    0
105109,19040516,    0,    0
105109,19040517,    3,    0
105109,19040518,    7,    0
105109,19040519,    8,    0
105109,19040520,    6,    0
105109,19040521,    4,    0
105109,19040522,    6,    0
105109,19040523,    8,    0
105109,19040524,    3,    0
105109,19040525,    6,    0
105109,19040526,    6,    0
105109,19040527,    7,    0
105109,19040528,    4,    0
105109,19040529,    1,    0
105109,19040530,    4,    0
105109,19040531,    6,    0
105109,19040601,    6,    0
105109,19040602,    2,    0
105109,19040603,    7,    0
105109,19040604,    4,    0
105109,19040605,    6,    0
105109,19040606,    3,    0
105109,19040607,    6,    0
105109,19040608,    4,    0
105109,19040609,    8,    0
105109,19040610,    8,    0
105109,19040611,    7,    0
105109,19040612,    8,    0
105109,19040613,    3,    0
105109,19040614,    3,    0
105109,19040615,    8,    0
105109,19040616,    0,    0
105109,19040617,    6,    0
105109,19040618,    6,    0
105109,19040619,    0,    0
105109,19040620,    3,    0
105109,19040621,    1,    0
105109,19040622,    4,    0
105109,19040623,    1,    0
105109,19040624,    2,    0
105109,19040625,    8,    0
105109,19040626,    8,    0
105109,19040627,    2,    0
105109,19040628,    0,    0
105109,19040629,    2,    0
105109,19040630,    8,    0
105109,19040701,    6,    0
105109,19040702,    8,    0
105109,19040703,    2,    0
105109,19040704,    6,    0
105109,19040705,    5,    0
105109,19040706,    1,    0
105109,19040707,    0,    0
105109,19040708,    0,    0
105109,19040709,    2,    0
105109,19040710,    1,    0
105109,19040711,    3,    0
105109,19040712,    7,    0
105109,19040713,    2,    0
105109,19040714,    2,    0
105109,19040715,    0,    0
105109,19040716,    0,    0
105109,19040717,    3,    0
105109,19040718,    1,    0
105109,19040719,    0,    0
105109,19040720,    0,    0
105109,19040721,    2,    0
105109,19040722,    5,    0
105109,19040723,    5,    0
105109,19040724,    4,    0
105109,19040725,    4,    0
105109,19040726,    4,    0
105109,19040727,    5,    0
105109,19040728,    1,    0
105109,19040729,    0,    0
105109,19040730,    0,    0
105109,19040731,    3,    0
105109,19040801,    3,    0
105109,19040802,    3,    0
105109,19040803,    0,    0
105109,19040804,    0,    0
105109,19040805,    3,    0
105109,19040806,    2,    0
105109,19040807,    3,    0
105109,19040808,    2,    0
105109,19040809,    1,    0
105109,19040810,    2,    0
105109,19040811,    5,    0
105109,19040812,    3,    0
105109,19040813,    2,    0
105109,19040814,    1,    0
105109,19040815,    1,    0
105109,19040816,    1,    0
105109,19040817,    2,    0
105109,19040818,    5,    0
105109,19040819,    0,    0
105109,19040820,    2,    0
105109,19040821,    6,    0
105109,19040822,    6,    0
105109,19040823,    8,    0
105109,19040824,    8,    0
105109,19040825,    7,    0
105109,19040826,    0,    0
105109,19040827,    0,    0
105109,19040828,    0,    0
105109,19040829,    1,    0
105109,19040830,    3,    0
105109,19040831,    6,    0
105109,19040901,    8,    0
105109,19040902,    8,    0
105109,19040903,    4,    0
105109,19040904,    1,    0
105109,19040905,    2,    0
105109,19040906,    0,    0
105109,19040907,    8,    0
105109,19040908,    3,    0
105109,19040909,    8,    0
105109,19040910,    8,    0
105109,19040911,    5,    0
105109,19040912,    7,    0
105109,19040913,    7,    0
105109,19040914,    7,    0
105109,19040915,    4,    0
105109,19040916,    0,    0
105109,19040917,    5,    0
105109,19040918,    3,    0
105109,19040919,    4,    0
105109,19040920,    6,    0
105109,19040921,    7,    0
105109,19040922,    6,    0
105109,19040923,    3,    0
105109,19040924,    7,    0
105109,19040925,    8,    0
105109,19040926,    7,    0
105109,19040927,    6,    0
105109,19040928,    8,    0
105109,19040929,    6,    0
105109,19040930,    5,    0
105109,19041001,    3,    0
105109,19041002,    2,    0
105109,19041003,    3,    0
105109,19041004,    4,    0
105109,19041005,    6,    0
105109,19041006,    8,    0
105109,19041007,    7,    0
105109,19041008,    7,    0
105109,19041009,    5,    0
105109,19041010,    7,    0
105109,19041011,    8,    0
105109,19041012,    8,    0
105109,19041013,    6,    0
105109,19041014,    5,    0
105109,19041015,    3,    0
105109,19041016,    7,    0
105109,19041017,    7,    0
105109,19041018,    3,    0
105109,19041019,    6,    0
105109,19041020,    5,    0
105109,19041021,    8,    0
105109,19041022,    8,    0
105109,19041023,    8,    0
105109,19041024,    8,    0
105109,19041025,    4,    0
105109,19041026,    7,    0
105109,19041027,    2,    0
105109,19041028,    6,    0
105109,19041029,    5,    0
105109,19041030,    8,    0
105109,19041031,    7,    0
105109,19041101,    8,    0
105109,19041102,    8,    0
105109,19041103,    8,    0
105109,19041104,    3,    0
105109,19041105,    6,    0
105109,19041106,    1,    0
105109,19041107,    6,    0
105109,19041108,    7,    0
105109,19041109,    8,    0
105109,19041110,    5,    0
105109,19041111,    7,    0
105109,19041112,    4,    0
105109,19041113,    1,    0
105109,19041114,    7,    0
105109,19041115,    3,    0
105109,19041116,    1,    0
105109,19041117,    0,    0
105109,19041118,    2,    0
105109,19041119,    1,    0
105109,19041120,    0,    0
105109,19041121,    3,    0
105109,19041122,    8,    0
105109,19041123,    8,    0
105109,19041124,    8,    0
105109,19041125,    8,    0
105109,19041126,    4,    0
105109,19041127,    3,    0
105109,19041128,    6,    0
105109,19041129,    2,    0
105109,19041130,    4,    0
105109,19041201,    2,    0
105109,19041202,    8,    0
105109,19041203,    8,    0
105109,19041204,    5,    0
105109,19041205,    6,    0
105109,19041206,    7,    0
105109,19041207,    8,    0
105109,19041208,    5,    0
105109,19041209,    5,    0
105109,19041210,    7,    0
105109,19041211,    8,    0
105109,19041212,    7,    0
105109,19041213,    8,    0
105109,19041214,    3,    0
105109,19041215,    8,    0
105109,19041216,    2,    0
105109,19041217,    8,    0
105109,19041218,    8,    0
105109,19041219,    8,    0
105109,19041220,    8,    0
105109,19041221,    8,    0
105109,19041222,    8,    0
105109,19041223,    8,    0
105109,19041224,    8,    0
105109,19041225,    8,    0
105109,19041226,    8,    0
105109,19041227,    7,    0
105109,19041228,    8,    0
105109,19041229,    6,    0
105109,19041230,    7,    0
105109,19041231,    8,    0
105109,19050101,    3,    0
105109,19050102,    7,    0
105109,19050103,    8,    0
105109,19050104,    8,    0
105109,19050105,    8,    0
105109,19050106,    8,    0
105109,19050107,    8,    0
105109,19050108,    0,    0
105109,19050109,    0,    0
105109,19050110,    4,    0
105109,19050111,    1,    0
105109,19050112,    3,    0
105109,19050113,    0,    0
105109,19050114,    0,    0
105109,19050115,    4,    0
105109,19050116,    8,    0
105109,19050117,    8,    0
105109,19050118,    8,    0
105109,19050119,    8,    0
105109,19050120,    5,    0
105109,19050121,    8,    0
105109,19050122,    8,    0
105109,19050123,    8,    0
105109,19050124,    8,    0
105109,19050125,    8,    0
105109,19050126,    2,    0
105109,19050127,    1,    0
105109,19050128,    4,    0
105109,19050129,    6,    0
105109,19050130,    8,    0
105109,19050131,    6,    0
105109,19050201,    8,    0
105109,19050202,    7,    0
105109,19050203,    4,    0
105109,19050204,    1,    0
105109,19050205,    0,    0
105109,19050206,    0,    0
105109,19050207,    0,    0
105109,19050208,    3,    0
105109,19050209,    6,    0
105109,19050210,    0,    0
105109,19050211,    7,    0
105109,19050212,    3,    0
105109,19050213,    3,    0
105109,19050214,    7,    0
105109,19050215,    5,    0
105109,19050216,    6,    0
105109,19050217,    5,    0
105109,19050218,    3,    0
105109,19050219,    8,    0
105109,19050220,    6,    0
105109,19050221,    8,    0
105109,19050222,    8,    0
105109,19050223,    4,    0
105109,19050224,    1,    0
105109,19050225,    1,    0
105109,19050226,    2,    0
105109,19050227,    8,    0
105109,19050228,    5,    0
105109,19050301,    8,    0
105109,19050302,    8,    0
105109,19050303,    8,    0
105109,19050304,    6,    0
105109,19050305,    8,    0
105109,19050306,    8,    0
105109,19050307,    8,    0
105109,19050308,    7,    0
105109,19050309,    6,    0
105109,19050310,    6,    0
105109,19050311,    5,    0
105109,19050312,    7,    0
105109,19050313,    6,    0
105109,19050314,    7,    0
105109,19050315,    8,    0
105109,19050316,    8,    0
105109,19050317,    4,    0
105109,19050318,    8,    0
105109,19050319,    1,    0
105109,19050320,    4,    0
105109,19050321,    6,    0
105109,19050322,    6,    0
105109,19050323,    8,    0
105109,19050324,    5,    0
105109,19050325,    1,    0
105109,19050326,    5,    0
105109,19050327,    7,    0
105109,19050328,    3,    0
105109,19050329,    7,    0
105109,19050330,    2,    0
105109,19050331,    5,    0
