EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105111 105116 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
105116,19730101,   88,    0
105116,19730102,   90,    0
105116,19730103,   88,    0
105116,19730104,   85,    0
105116,19730105,   72,    0
105116,19730106,   74,    0
105116,19730107,   77,    0
105116,19730108,   83,    0
105116,19730109,   81,    0
105116,19730110,   75,    0
105116,19730111,   82,    0
105116,19730112,   85,    0
105116,19730113,   90,    0
105116,19730114,   91,    0
105116,19730115,   97,    0
105116,19730116,   84,    0
105116,19730117,   87,    0
105116,19730118,   93,    0
105116,19730119,   92,    0
105116,19730120,   90,    0
105116,19730121,   94,    0
105116,19730122,   75,    0
105116,19730123,   72,    0
105116,19730124,   75,    0
105116,19730125,   73,    0
105116,19730126,   85,    0
105116,19730127,   94,    0
105116,19730128,   73,    0
105116,19730129,   78,    0
105116,19730130,   80,    0
105116,19730131,   89,    0
105116,19730201,   78,    0
105116,19730202,   70,    0
105116,19730203,   73,    0
105116,19730204,   78,    0
105116,19730205,   88,    0
105116,19730206,   94,    0
105116,19730207,   91,    0
105116,19730208,   87,    0
105116,19730209,   80,    0
105116,19730210,   76,    0
105116,19730211,   86,    0
105116,19730212,   82,    0
105116,19730213,   81,    0
105116,19730214,   73,    0
105116,19730215,   73,    0
105116,19730216,   76,    0
105116,19730217,   65,    0
105116,19730218,   62,    0
105116,19730219,   84,    0
105116,19730220,   71,    0
105116,19730221,   67,    0
105116,19730222,   78,    0
105116,19730223,   72,    0
105116,19730224,   89,    0
105116,19730225,   70,    0
105116,19730226,   69,    0
105116,19730227,   67,    0
105116,19730228,   51,    0
105116,19730301,   64,    0
105116,19730302,   72,    0
105116,19730303,   69,    0
105116,19730304,   67,    0
105116,19730305,   72,    0
105116,19730306,   73,    0
105116,19730307,   75,    0
105116,19730308,   58,    0
105116,19730309,   57,    0
105116,19730310,   54,    0
105116,19730311,   55,    0
105116,19730312,   53,    0
105116,19730313,   75,    0
105116,19730314,   65,    0
105116,19730315,   59,    0
105116,19730316,   60,    0
105116,19730317,   69,    0
105116,19730318,   65,    0
105116,19730319,   61,    0
105116,19730320,   60,    0
105116,19730321,   62,    0
105116,19730322,   59,    0
105116,19730323,   62,    0
105116,19730324,   58,    0
105116,19730325,   58,    0
105116,19730326,   82,    0
105116,19730327,   73,    0
105116,19730328,   66,    0
105116,19730329,   71,    0
105116,19730330,   79,    0
105116,19730331,   80,    0
105116,19730401,   63,    0
105116,19730402,   65,    0
105116,19730403,   66,    0
105116,19730404,   50,    0
105116,19730405,   49,    0
105116,19730406,   49,    0
105116,19730407,   47,    0
105116,19730408,   46,    0
105116,19730409,   80,    0
105116,19730410,   84,    0
105116,19730411,   66,    0
105116,19730412,   68,    0
105116,19730413,   55,    0
105116,19730414,   50,    0
105116,19730415,   52,    0
105116,19730416,   61,    0
105116,19730417,   58,    0
105116,19730418,   60,    0
105116,19730419,   71,    0
105116,19730420,   74,    0
105116,19730421,   71,    0
105116,19730422,   65,    0
105116,19730423,   73,    0
105116,19730424,   62,    0
105116,19730425,   74,    0
105116,19730426,   67,    0
105116,19730427,   66,    0
105116,19730428,   83,    0
105116,19730429,   90,    0
105116,19730430,   74,    0
105116,19730501,   62,    0
105116,19730502,   92,    0
105116,19730503,   81,    0
105116,19730504,   64,    0
105116,19730505,   80,    0
105116,19730506,   79,    0
105116,19730507,   78,    0
105116,19730508,   83,    0
105116,19730509,   75,    0
105116,19730510,   72,    0
105116,19730511,   69,    0
105116,19730512,   58,    0
105116,19730513,   61,    0
105116,19730514,   60,    0
105116,19730515,   57,    0
105116,19730516,   68,    0
105116,19730517,   78,    0
105116,19730518,   80,    0
105116,19730519,   86,    0
105116,19730520,   74,    0
105116,19730521,   83,    0
105116,19730522,   69,    0
105116,19730523,   62,    0
105116,19730524,   64,    0
105116,19730525,   62,    0
105116,19730526,   64,    0
105116,19730527,   66,    0
105116,19730528,   81,    0
105116,19730529,   81,    0
105116,19730530,   65,    0
105116,19730531,   60,    0
105116,19730601,   66,    0
105116,19730602,   71,    0
105116,19730603,   66,    0
105116,19730604,   70,    0
105116,19730605,   74,    0
105116,19730606,   82,    0
105116,19730607,   72,    0
105116,19730608,   76,    0
105116,19730609,   72,    0
105116,19730610,   66,    0
105116,19730611,   68,    0
105116,19730612,   80,    0
105116,19730613,   85,    0
105116,19730614,   74,    0
105116,19730615,   56,    0
105116,19730616,   65,    0
105116,19730617,   63,    0
105116,19730618,   61,    0
105116,19730619,   64,    0
105116,19730620,   73,    0
105116,19730621,   73,    0
105116,19730622,   83,    0
105116,19730623,   94,    0
105116,19730624,   94,    0
105116,19730625,   77,    0
105116,19730626,   75,    0
105116,19730627,   72,    0
105116,19730628,   70,    0
105116,19730629,   64,    0
105116,19730630,   68,    0
105116,19730701,   69,    0
105116,19730702,   62,    0
105116,19730703,   66,    0
105116,19730704,   68,    0
105116,19730705,   66,    0
105116,19730706,   70,    0
105116,19730707,   60,    0
105116,19730708,   69,    0
105116,19730709,   78,    0
105116,19730710,   69,    0
105116,19730711,   64,    0
105116,19730712,   61,    0
105116,19730713,   62,    0
105116,19730714,   78,    0
105116,19730715,   91,    0
105116,19730716,   80,    0
105116,19730717,   81,    0
105116,19730718,   74,    0
105116,19730719,   65,    0
105116,19730720,   60,    0
105116,19730721,   83,    0
105116,19730722,   75,    0
105116,19730723,   69,    0
105116,19730724,   87,    0
105116,19730725,   86,    0
105116,19730726,   82,    0
105116,19730727,   74,    0
105116,19730728,   65,    0
105116,19730729,   68,    0
105116,19730730,   65,    0
105116,19730731,   70,    0
105116,19730801,   73,    0
105116,19730802,   93,    0
105116,19730803,   91,    0
105116,19730804,   79,    0
105116,19730805,   69,    0
105116,19730806,   71,    0
105116,19730807,   73,    0
105116,19730808,   67,    0
105116,19730809,   73,    0
105116,19730810,   75,    0
105116,19730811,   76,    0
105116,19730812,   77,    0
105116,19730813,   72,    0
105116,19730814,   74,    0
105116,19730815,   76,    0
105116,19730816,   75,    0
105116,19730817,   72,    0
105116,19730818,   69,    0
105116,19730819,   74,    0
105116,19730820,   70,    0
105116,19730821,   72,    0
105116,19730822,   78,    0
105116,19730823,   77,    0
105116,19730824,   79,    0
105116,19730825,   88,    0
105116,19730826,   82,    0
105116,19730827,   73,    0
105116,19730828,   86,    0
105116,19730829,   78,    0
105116,19730830,   70,    0
105116,19730831,   65,    0
105116,19730901,   61,    0
105116,19730902,   71,    0
105116,19730903,   75,    0
105116,19730904,   72,    0
105116,19730905,   68,    0
105116,19730906,   71,    0
105116,19730907,   72,    0
105116,19730908,   71,    0
105116,19730909,   74,    0
105116,19730910,   79,    0
105116,19730911,   78,    0
105116,19730912,   78,    0
105116,19730913,   86,    0
105116,19730914,   85,    0
105116,19730915,   86,    0
105116,19730916,   88,    0
105116,19730917,   83,    0
105116,19730918,   90,    0
105116,19730919,   78,    0
105116,19730920,   74,    0
105116,19730921,   83,    0
105116,19730922,   76,    0
105116,19730923,   78,    0
105116,19730924,   75,    0
105116,19730925,   71,    0
105116,19730926,   66,    0
105116,19730927,   76,    0
105116,19730928,   82,    0
105116,19730929,   80,    0
105116,19730930,   74,    0
105116,19731001,   74,    0
105116,19731002,   78,    0
105116,19731003,   84,    0
105116,19731004,   80,    0
105116,19731005,   86,    0
105116,19731006,   88,    0
105116,19731007,   94,    0
105116,19731008,   86,    0
105116,19731009,   79,    0
105116,19731010,   88,    0
105116,19731011,   80,    0
105116,19731012,   82,    0
105116,19731013,   89,    0
105116,19731014,   93,    0
105116,19731015,   79,    0
105116,19731016,   81,    0
105116,19731017,   65,    0
105116,19731018,   62,    0
105116,19731019,   74,    0
105116,19731020,   74,    0
105116,19731021,   84,    0
105116,19731022,   74,    0
105116,19731023,   74,    0
105116,19731024,   67,    0
105116,19731025,   66,    0
105116,19731026,   82,    0
105116,19731027,   88,    0
105116,19731028,   89,    0
105116,19731029,   92,    0
105116,19731030,   88,    0
105116,19731031,   80,    0
105116,19731101,   85,    0
105116,19731102,   95,    0
105116,19731103,   95,    0
105116,19731104,   93,    0
105116,19731105,   91,    0
105116,19731106,   76,    0
105116,19731107,   55,    0
105116,19731108,   69,    0
105116,19731109,   83,    0
105116,19731110,   92,    0
105116,19731111,   90,    0
105116,19731112,   72,    0
105116,19731113,   80,    0
105116,19731114,   92,    0
105116,19731115,   86,    0
105116,19731116,   76,    0
105116,19731117,   81,    0
105116,19731118,   84,    0
105116,19731119,   83,    0
105116,19731120,   80,    0
105116,19731121,   70,    0
105116,19731122,   92,    0
105116,19731123,   98,    0
105116,19731124,   93,    0
105116,19731125,   80,    0
105116,19731126,   74,    0
105116,19731127,   56,    0
105116,19731128,   71,    0
105116,19731129,   79,    0
105116,19731130,   70,    0
105116,19731201,   77,    0
105116,19731202,   59,    0
105116,19731203,   67,    0
105116,19731204,   70,    0
105116,19731205,   78,    0
105116,19731206,   84,    0
105116,19731207,   92,    0
105116,19731208,   84,    0
105116,19731209,   62,    0
105116,19731210,   74,    0
105116,19731211,   85,    0
105116,19731212,   78,    0
105116,19731213,   89,    0
105116,19731214,   84,    0
105116,19731215,   58,    0
105116,19731216,   77,    0
105116,19731217,   85,    0
105116,19731218,   77,    0
105116,19731219,   89,    0
105116,19731220,   94,    0
105116,19731221,   82,    0
105116,19731222,   70,    0
105116,19731223,   78,    0
105116,19731224,   85,    0
105116,19731225,   90,    0
105116,19731226,   91,    0
105116,19731227,   81,    0
105116,19731228,   96,    0
105116,19731229,   89,    0
105116,19731230,   89,    0
105116,19731231,   79,    0
105116,19740101,   75,    0
105116,19740102,   82,    0
105116,19740103,   86,    0
105116,19740104,   89,    0
105116,19740105,   97,    0
105116,19740106,   92,    0
105116,19740107,   91,    0
105116,19740108,   73,    0
105116,19740109,   95,    0
105116,19740110,   75,    0
105116,19740111,   90,    0
105116,19740112,  100,    0
105116,19740113,   98,    0
105116,19740114,   98,    0
105116,19740115,   79,    0
105116,19740116,   78,    0
105116,19740117,   65,    0
105116,19740118,   86,    0
105116,19740119,   90,    0
105116,19740120,   92,    0
105116,19740121,   84,    0
105116,19740122,   84,    0
105116,19740123,   85,    0
105116,19740124,   89,    0
105116,19740125,   92,    0
105116,19740126,   87,    0
105116,19740127,   88,    0
105116,19740128,   86,    0
105116,19740129,   92,    0
105116,19740130,   87,    0
105116,19740131,   94,    0
105116,19740201,   92,    0
105116,19740202,   87,    0
105116,19740203,   82,    0
105116,19740204,   87,    0
105116,19740205,   82,    0
105116,19740206,   75,    0
105116,19740207,   82,    0
105116,19740208,   68,    0
105116,19740209,   78,    0
105116,19740210,   66,    0
105116,19740211,   42,    0
105116,19740212,   83,    0
105116,19740213,   90,    0
105116,19740214,   68,    0
105116,19740215,   76,    0
105116,19740216,   75,    0
105116,19740217,   81,    0
105116,19740218,   84,    0
105116,19740219,   89,    0
105116,19740220,   82,    0
105116,19740221,   70,    0
105116,19740222,   73,    0
105116,19740223,   80,    0
105116,19740224,   62,    0
105116,19740225,   64,    0
105116,19740226,   64,    0
105116,19740227,   80,    0
105116,19740228,   94,    0
105116,19740301,   92,    0
105116,19740302,   75,    0
105116,19740303,   73,    0
105116,19740304,   71,    0
105116,19740305,   75,    0
105116,19740306,   63,    0
105116,19740307,   70,    0
105116,19740308,   67,    0
105116,19740309,   76,    0
105116,19740310,   75,    0
105116,19740311,   72,    0
105116,19740312,   66,    0
105116,19740313,   71,    0
105116,19740314,   72,    0
105116,19740315,   50,    0
105116,19740316,   83,    0
105116,19740317,   81,    0
105116,19740318,   66,    0
105116,19740319,   73,    0
105116,19740320,   81,    0
105116,19740321,   71,    0
105116,19740322,   78,    0
105116,19740323,   72,    0
105116,19740324,   74,    0
105116,19740325,   69,    0
105116,19740326,   71,    0
105116,19740327,   81,    0
105116,19740328,   86,    0
105116,19740329,   80,    0
105116,19740330,   74,    0
105116,19740331,   71,    0
105116,19740401,   69,    0
105116,19740402,   73,    0
105116,19740403,   68,    0
105116,19740404,   68,    0
105116,19740405,   65,    0
105116,19740406,   66,    0
105116,19740407,   65,    0
105116,19740408,   62,    0
105116,19740409,   61,    0
105116,19740410,   61,    0
105116,19740411,   50,    0
105116,19740412,   64,    0
105116,19740413,   74,    0
105116,19740414,   73,    0
105116,19740415,   36,    0
105116,19740416,   54,    0
105116,19740417,   56,    0
105116,19740418,   52,    0
105116,19740419,   54,    0
105116,19740420,   57,    0
105116,19740421,   57,    0
105116,19740422,   61,    0
105116,19740423,   54,    0
105116,19740424,   67,    0
105116,19740425,   79,    0
105116,19740426,   73,    0
105116,19740427,   94,    0
105116,19740428,   79,    0
105116,19740429,   88,    0
105116,19740430,   84,    0
105116,19740501,   90,    0
105116,19740502,   75,    0
105116,19740503,   82,    0
105116,19740504,   70,    0
105116,19740505,   76,    0
105116,19740506,   76,    0
105116,19740507,   76,    0
105116,19740508,   70,    0
105116,19740509,   66,    0
105116,19740510,   73,    0
105116,19740511,   90,    0
105116,19740512,   78,    0
105116,19740513,   70,    0
105116,19740514,   60,    0
105116,19740515,   58,    0
105116,19740516,   64,    0
105116,19740517,   76,    0
105116,19740518,   67,    0
105116,19740519,   63,    0
105116,19740520,   61,    0
105116,19740521,   64,    0
105116,19740522,   68,    0
105116,19740523,   62,    0
105116,19740524,   72,    0
105116,19740525,   66,    0
105116,19740526,   64,    0
105116,19740527,   62,    0
105116,19740528,   83,    0
105116,19740529,   74,    0
105116,19740530,   76,    0
105116,19740531,   89,    0
105116,19740601,   69,    0
105116,19740602,   66,    0
105116,19740603,   66,    0
105116,19740604,   69,    0
105116,19740605,   83,    0
105116,19740606,   69,    0
105116,19740607,   64,    0
105116,19740608,   62,    0
105116,19740609,   63,    0
105116,19740610,   81,    0
105116,19740611,   69,    0
105116,19740612,   71,    0
105116,19740613,   60,    0
105116,19740614,   70,    0
105116,19740615,   68,    0
105116,19740616,   70,    0
105116,19740617,   80,    0
105116,19740618,   82,    0
105116,19740619,   69,    0
105116,19740620,   64,    0
105116,19740621,   65,    0
105116,19740622,   66,    0
105116,19740623,   81,    0
105116,19740624,   69,    0
105116,19740625,   68,    0
105116,19740626,   77,    0
105116,19740627,   74,    0
105116,19740628,   94,    0
105116,19740629,   89,    0
105116,19740630,   74,    0
105116,19740701,   67,    0
105116,19740702,   65,    0
105116,19740703,   74,    0
105116,19740704,   59,    0
105116,19740705,   66,    0
105116,19740706,   68,    0
105116,19740707,   58,    0
105116,19740708,   64,    0
105116,19740709,   60,    0
105116,19740710,   56,    0
105116,19740711,   62,    0
105116,19740712,   60,    0
105116,19740713,   66,    0
105116,19740714,   81,    0
105116,19740715,   66,    0
105116,19740716,   68,    0
105116,19740717,   71,    0
105116,19740718,   76,    0
105116,19740719,   70,    0
105116,19740720,   66,    0
105116,19740721,   74,    0
105116,19740722,   65,    0
105116,19740723,   65,    0
105116,19740724,   65,    0
105116,19740725,   62,    0
105116,19740726,   65,    0
105116,19740727,   63,    0
105116,19740728,   62,    0
105116,19740729,   63,    0
105116,19740730,   66,    0
105116,19740731,   71,    0
105116,19740801,   72,    0
105116,19740802,   68,    0
105116,19740803,   67,    0
105116,19740804,   64,    0
105116,19740805,   56,    0
105116,19740806,   65,    0
105116,19740807,   68,    0
105116,19740808,   60,    0
105116,19740809,   60,    0
105116,19740810,   78,    0
105116,19740811,   61,    0
105116,19740812,   67,    0
105116,19740813,   67,    0
105116,19740814,   56,    0
105116,19740815,   58,    0
105116,19740816,   60,    0
105116,19740817,   49,    0
105116,19740818,   71,    0
105116,19740819,   77,    0
105116,19740820,   73,    0
105116,19740821,   78,    0
105116,19740822,   85,    0
105116,19740823,   84,    0
105116,19740824,   78,    0
105116,19740825,   76,    0
105116,19740826,   68,    0
105116,19740827,   76,    0
105116,19740828,   70,    0
105116,19740829,   74,    0
105116,19740830,   79,    0
105116,19740831,   90,    0
105116,19740901,   77,    0
105116,19740902,   89,    0
105116,19740903,   94,    0
105116,19740904,   69,    0
105116,19740905,   65,    0
105116,19740906,   81,    0
105116,19740907,   74,    0
105116,19740908,   68,    0
105116,19740909,   80,    0
105116,19740910,   73,    0
105116,19740911,   80,    0
105116,19740912,   82,    0
105116,19740913,   80,    0
105116,19740914,   84,    0
105116,19740915,   85,    0
105116,19740916,   83,    0
105116,19740917,   80,    0
105116,19740918,   84,    0
105116,19740919,   82,    0
105116,19740920,   71,    0
105116,19740921,   67,    0
105116,19740922,   65,    0
105116,19740923,   75,    0
105116,19740924,   84,    0
105116,19740925,   82,    0
105116,19740926,   82,    0
105116,19740927,   73,    0
105116,19740928,   86,    0
105116,19740929,   86,    0
105116,19740930,   84,    0
105116,19741001,   76,    0
105116,19741002,   74,    0
105116,19741003,   86,    0
105116,19741004,   78,    0
105116,19741005,   80,    0
105116,19741006,   84,    0
105116,19741007,   86,    0
105116,19741008,   87,    0
105116,19741009,   87,    0
105116,19741010,   88,    0
105116,19741011,   93,    0
105116,19741012,   82,    0
105116,19741013,   71,    0
105116,19741014,   80,    0
105116,19741015,   76,    0
105116,19741016,   78,    0
105116,19741017,   83,    0
105116,19741018,   87,    0
105116,19741019,   90,    0
105116,19741020,   81,    0
105116,19741021,   79,    0
105116,19741022,   77,    0
105116,19741023,   84,    0
105116,19741024,   88,    0
105116,19741025,   85,    0
105116,19741026,   80,    0
105116,19741027,   84,    0
105116,19741028,   80,    0
105116,19741029,   80,    0
105116,19741030,   85,    0
105116,19741031,   84,    0
105116,19741101,   75,    0
105116,19741102,   88,    0
105116,19741103,   89,    0
105116,19741104,   86,    0
105116,19741105,   79,    0
105116,19741106,   72,    0
105116,19741107,   76,    0
105116,19741108,   72,    0
105116,19741109,   80,    0
105116,19741110,   92,    0
105116,19741111,   96,    0
105116,19741112,   77,    0
105116,19741113,   77,    0
105116,19741114,   69,    0
105116,19741115,   64,    0
105116,19741116,   78,    0
105116,19741117,   97,    0
105116,19741118,   96,    0
105116,19741119,   87,    0
105116,19741120,   85,    0
105116,19741121,   90,    0
105116,19741122,   89,    0
105116,19741123,   94,    0
105116,19741124,   96,    0
105116,19741125,   77,    0
105116,19741126,   85,    0
105116,19741127,   96,    0
105116,19741128,   68,    0
105116,19741129,   82,    0
105116,19741130,   92,    0
105116,19741201,   86,    0
105116,19741202,   86,    0
105116,19741203,   90,    0
105116,19741204,   84,    0
105116,19741205,   75,    0
105116,19741206,   79,    0
105116,19741207,   88,    0
105116,19741208,   92,    0
105116,19741209,   92,    0
105116,19741210,   87,    0
105116,19741211,   77,    0
105116,19741212,   83,    0
105116,19741213,   79,    0
105116,19741214,   75,    0
105116,19741215,   80,    0
105116,19741216,   80,    0
105116,19741217,   88,    0
105116,19741218,   72,    0
105116,19741219,   84,    0
105116,19741220,   85,    0
105116,19741221,   85,    0
105116,19741222,   90,    0
105116,19741223,   97,    0
105116,19741224,   97,    0
105116,19741225,   90,    0
105116,19741226,   71,    0
105116,19741227,   75,    0
105116,19741228,   92,    0
105116,19741229,   86,    0
105116,19741230,   64,    0
105116,19741231,   67,    0
105116,19750101,   78,    0
105116,19750102,   93,    0
105116,19750103,   88,    0
105116,19750104,   81,    0
105116,19750105,   83,    0
105116,19750106,   91,    0
105116,19750107,   91,    0
105116,19750108,   98,    0
105116,19750109,   92,    0
105116,19750110,   99,    0
105116,19750111,   97,    0
105116,19750112,   97,    0
105116,19750113,   93,    0
105116,19750114,   72,    0
105116,19750115,   68,    0
105116,19750116,   85,    0
105116,19750117,   77,    0
105116,19750118,   88,    0
105116,19750119,   87,    0
105116,19750120,   82,    0
105116,19750121,   75,    0
105116,19750122,   80,    0
105116,19750123,   81,    0
105116,19750124,   88,    0
105116,19750125,   93,    0
105116,19750126,   82,    0
105116,19750127,   80,    0
105116,19750128,   81,    0
105116,19750129,   81,    0
105116,19750130,   89,    0
105116,19750131,   85,    0
105116,19750201,   63,    0
105116,19750202,   70,    0
105116,19750203,   71,    0
105116,19750204,   66,    0
105116,19750205,   82,    0
105116,19750206,   82,    0
105116,19750207,   85,    0
105116,19750208,   92,    0
105116,19750209,   93,    0
105116,19750210,   98,    0
105116,19750211,   95,    0
105116,19750212,   93,    0
105116,19750213,   85,    0
105116,19750214,   66,    0
105116,19750215,   75,    0
105116,19750216,   75,    0
105116,19750217,   69,    0
105116,19750218,   74,    0
105116,19750219,   69,    0
105116,19750220,   67,    0
105116,19750221,   72,    0
105116,19750222,   79,    0
105116,19750223,   82,    0
105116,19750224,   84,    0
105116,19750225,   73,    0
105116,19750226,   73,    0
105116,19750227,   71,    0
105116,19750228,   75,    0
105116,19750301,   77,    0
105116,19750302,   76,    0
105116,19750303,   90,    0
105116,19750304,   84,    0
105116,19750305,   80,    0
105116,19750306,   82,    0
105116,19750307,   82,    0
105116,19750308,   89,    0
105116,19750309,   93,    0
105116,19750310,   91,    0
105116,19750311,   82,    0
105116,19750312,   76,    0
105116,19750313,   86,    0
105116,19750314,   88,    0
105116,19750315,   79,    0
105116,19750316,   74,    0
105116,19750317,   79,    0
105116,19750318,   78,    0
105116,19750319,   80,    0
105116,19750320,   63,    0
105116,19750321,   68,    0
105116,19750322,   63,    0
105116,19750323,   75,    0
105116,19750324,   72,    0
105116,19750325,   66,    0
105116,19750326,   66,    0
105116,19750327,   74,    0
105116,19750328,   67,    0
105116,19750329,   63,    0
105116,19750330,   57,    0
105116,19750331,   64,    0
105116,19750401,   64,    0
105116,19750402,   63,    0
105116,19750403,   80,    0
105116,19750404,   75,    0
105116,19750405,   79,    0
105116,19750406,   89,    0
105116,19750407,   79,    0
105116,19750408,   71,    0
105116,19750409,   75,    0
105116,19750410,   56,    0
105116,19750411,   61,    0
105116,19750412,   60,    0
105116,19750413,   64,    0
105116,19750414,   62,    0
105116,19750415,   76,    0
105116,19750416,   84,    0
105116,19750417,   74,    0
105116,19750418,   64,    0
105116,19750419,   68,    0
105116,19750420,   66,    0
105116,19750421,   77,    0
105116,19750422,   74,    0
105116,19750423,   66,    0
105116,19750424,   51,    0
105116,19750425,   52,    0
105116,19750426,   42,    0
105116,19750427,   46,    0
105116,19750428,   53,    0
105116,19750429,   58,    0
105116,19750430,   59,    0
105116,19750501,   55,    0
105116,19750502,   53,    0
105116,19750503,   67,    0
105116,19750504,   64,    0
105116,19750505,   71,    0
105116,19750506,   80,    0
105116,19750507,   67,    0
105116,19750508,   71,    0
105116,19750509,   65,    0
105116,19750510,   70,    0
105116,19750511,   91,    0
105116,19750512,   73,    0
105116,19750513,   64,    0
105116,19750514,   66,    0
105116,19750515,   66,    0
105116,19750516,   74,    0
105116,19750517,   57,    0
105116,19750518,   63,    0
105116,19750519,   64,    0
105116,19750520,   62,    0
105116,19750521,   55,    0
105116,19750522,   89,    0
105116,19750523,   68,    0
105116,19750524,   67,    0
105116,19750525,   82,    0
105116,19750526,   91,    0
105116,19750527,   76,    0
105116,19750528,   72,    0
105116,19750529,   80,    0
105116,19750530,   84,    0
105116,19750531,   92,    0
105116,19750601,   87,    0
105116,19750602,   64,    0
105116,19750603,   61,    0
105116,19750604,   64,    0
105116,19750605,   61,    0
105116,19750606,   54,    0
105116,19750607,   54,    0
105116,19750608,   56,    0
105116,19750609,   57,    0
105116,19750610,   68,    0
105116,19750611,   81,    0
105116,19750612,   72,    0
105116,19750613,   65,    0
105116,19750614,   61,    0
105116,19750615,   77,    0
105116,19750616,   90,    0
105116,19750617,   78,    0
105116,19750618,   76,    0
105116,19750619,   79,    0
105116,19750620,   76,    0
105116,19750621,   73,    0
105116,19750622,   70,    0
105116,19750623,   80,    0
105116,19750624,   77,    0
105116,19750625,   74,    0
105116,19750626,   71,    0
105116,19750627,   81,    0
105116,19750628,   71,    0
105116,19750629,   90,    0
105116,19750630,   73,    0
105116,19750701,   66,    0
105116,19750702,   63,    0
105116,19750703,   70,    0
105116,19750704,   82,    0
105116,19750705,   82,    0
105116,19750706,   76,    0
105116,19750707,   67,    0
105116,19750708,   64,    0
105116,19750709,   62,    0
105116,19750710,   68,    0
105116,19750711,   76,    0
105116,19750712,   70,    0
105116,19750713,   68,    0
105116,19750714,   62,    0
105116,19750715,   57,    0
105116,19750716,   55,    0
105116,19750717,   68,    0
105116,19750718,   77,    0
105116,19750719,   71,    0
105116,19750720,   68,    0
105116,19750721,   77,    0
105116,19750722,   71,    0
105116,19750723,   63,    0
105116,19750724,   60,    0
105116,19750725,   52,    0
105116,19750726,   57,    0
105116,19750727,   64,    0
105116,19750728,   66,    0
105116,19750729,   64,    0
105116,19750730,   68,    0
105116,19750731,   64,    0
105116,19750801,   69,    0
105116,19750802,   66,    0
105116,19750803,   66,    0
105116,19750804,   66,    0
105116,19750805,   72,    0
105116,19750806,   71,    0
105116,19750807,   65,    0
105116,19750808,   68,    0
105116,19750809,   78,    0
105116,19750810,   75,    0
105116,19750811,   88,    0
105116,19750812,   89,    0
105116,19750813,   77,    0
105116,19750814,   70,    0
105116,19750815,   76,    0
105116,19750816,   74,    0
105116,19750817,   80,    0
105116,19750818,   69,    0
105116,19750819,   75,    0
105116,19750820,   75,    0
105116,19750821,   68,    0
105116,19750822,   88,    0
105116,19750823,   86,    0
105116,19750824,   74,    0
105116,19750825,   76,    0
105116,19750826,   70,    0
105116,19750827,   73,    0
105116,19750828,   76,    0
105116,19750829,   80,    0
105116,19750830,   86,    0
105116,19750831,   87,    0
105116,19750901,   86,    0
105116,19750902,   86,    0
105116,19750903,   79,    0
105116,19750904,   77,    0
105116,19750905,   75,    0
105116,19750906,   84,    0
105116,19750907,   90,    0
105116,19750908,   81,    0
105116,19750909,   78,    0
105116,19750910,   79,    0
105116,19750911,   88,    0
105116,19750912,   82,    0
105116,19750913,   68,    0
105116,19750914,   83,    0
105116,19750915,   91,    0
105116,19750916,   88,    0
105116,19750917,   87,    0
105116,19750918,   81,    0
105116,19750919,   80,    0
105116,19750920,   85,    0
105116,19750921,   86,    0
105116,19750922,   85,    0
105116,19750923,   91,    0
105116,19750924,   82,    0
105116,19750925,   78,    0
105116,19750926,   70,    0
105116,19750927,   73,    0
105116,19750928,   74,    0
105116,19750929,   80,    0
105116,19750930,   89,    0
105116,19751001,   82,    0
105116,19751002,   76,    0
105116,19751003,   82,    0
105116,19751004,   83,    0
105116,19751005,   74,    0
105116,19751006,   80,    0
105116,19751007,   92,    0
105116,19751008,   78,    0
105116,19751009,   78,    0
105116,19751010,   76,    0
105116,19751011,   82,    0
105116,19751012,   88,    0
105116,19751013,   80,    0
105116,19751014,   73,    0
105116,19751015,   80,    0
105116,19751016,   86,    0
105116,19751017,   94,    0
105116,19751018,   90,    0
105116,19751019,   78,    0
105116,19751020,   80,    0
105116,19751021,   82,    0
105116,19751022,   90,    0
105116,19751023,   85,    0
105116,19751024,   90,    0
105116,19751025,   87,    0
105116,19751026,   85,    0
105116,19751027,   98,    0
105116,19751028,   95,    0
105116,19751029,   98,    0
105116,19751030,   99,    0
105116,19751031,   97,    0
105116,19751101,   95,    0
105116,19751102,   82,    0
105116,19751103,   81,    0
105116,19751104,   82,    0
105116,19751105,   77,    0
105116,19751106,   82,    0
105116,19751107,   86,    0
105116,19751108,   74,    0
105116,19751109,   85,    0
105116,19751110,   84,    0
